Item_Id,Brand,Product,Category,Rating,Reviews,Buy_Again
91732,MAC,Kissable Slimshine,Lipstick,4.1,8,0.75
70464,Aveda,Lip Tint in Berry,Lip Gloss,4.1,8,0.75
58064,Stila,Gold Lip Glaze,Lip Gloss,3.1,8,0.37
44897,L'Oreal,Colour Riche lipstick in Pink Tranquillo,Lipstick,4.0,8,0.75
42587,Paula Dorf,Sheer Tint Lipstick in Calypso,Lipstick,5.0,8,1.0
38500,Chanel,Mini Glossimer Set,Lip Gloss,4.4,8,0.87
35121,Victoria's Secret,Mauvelous,Lipstick,4.3,8,0.87
32022,Prestige,Baby ,Lip Liners,4.0,8,0.75
31543,Sephora ,Shimmer lipgloss in Melon (11),Lip Gloss,3.4,8,0.62
30310,BeneFit Cosmetics,Side Swipe,Lip Gloss,3.9,8,0.62
29273,Almay,Pure Tints in Nectar,Lip Treatments,2.8,8,0.25
23288,Bloom,Cutie Pie Solid Gloss,Lip Gloss,4.5,8,0.87
13943,Wet 'n' Wild,Gourmet Lip Gloss in Candy Corn,Lip Gloss,3.8,8,0.62
13213,Unlisted Brand,Savvy Lip Luster Extreme Shine Lipgloss,Lip Gloss,4.5,8,0.75
7585,Naturistics,Miss Kiss Gloss in Baby Doll,Lip Gloss,3.4,8,0.37
177565,Urban Decay,Sheer Revolution Lipstick- Sheer Rapture,Lipstick,4.4,8,0.75
177151,Avon,NEW Ultra Glazewear,Lip Gloss,3.4,8,0.5
176848,Kat Von D,Studded Kiss Lipstick - Noble,Lipstick,2.6,8,0.37
160077,Neutrogena,MoistureSmooth Color Stick in Fresh Papaya #20,Lipstick,4.8,8,1.0
159055,Maybelline,Color Whisper in Bare to be Bold,Lipstick,3.9,8,0.62
158991,FLOWER Beauty, LS2 Petal Kiss,Lipstick,3.3,8,0.62
165928,L'Oreal,Color Riche Balm #219 Plush Plum,Lips,3.9,8,0.62
165479,Urban Decay,Revolution Lipstick - Obsessed,Lipstick,4.1,8,0.62
165196,Yves Saint Laurent,Rebel Nude,Lip Gloss,3.6,8,0.5
164701,Revlon,ColorBurst in Adorned,Lip Gloss,4.6,8,1.0
163706,MAC,Heaux Retro Matte Finish,Lipstick,4.5,8,0.87
162509,NARS,Tolede,Lipstick,4.6,8,0.87
158906,Yves Saint Laurent,rouge pur couture - Vernis Ã LÃ¨vres Glossy Stain -  7 Corail Aquatique,Lip Gloss,3.4,8,0.25
158838,Burt's Bees,Tinted Lip Balm-Sweet Violet,Lips,4.0,8,0.62
158608,FLOWER Beauty,Lip Service Lip Butter in The Princess and The Peony,Lipstick,4.5,8,1.0
158076,Chanel,"Rouge Allure 98, Coromandel",Lipstick,4.9,8,1.0
157385,Vaseline,Cocoa Butter Lip Balm,Lip Treatments,5.0,8,1.0
157193,Bliss Labs,Fabulips Sugar Lip Scrub,Lip Treatments,3.5,8,0.5
156726,Jordana,Taupe Matte,Lipstick,4.6,8,0.87
156385,Essence,Lipstick in Look at me ,Lipstick,3.1,8,0.37
156295,Maybelline,Color Sensational in Mauve Mania,Lipstick,3.8,8,0.37
156234,L'Oreal,Colour Riche Rose Taffeta #174,Lipstick,4.9,8,0.87
156109,Too Faced,La Creme Lipstick - Coral Fire,Lipstick,4.6,8,1.0
155554,Dior,Rouge Dior Nude 263 Swan,Lipstick,4.6,8,0.87
155542,Chanel,Rouge Allure LE rouge Intense #102  Palpitante,Lipstick,4.8,8,0.87
159434,MAC,Betty Bright,Lipstick,4.4,8,0.87
160803,Maybelline,One Size Fits Pearl Color Whisper ,Lipstick,3.4,8,0.62
176464,Essence,On the Catwalk,Lipstick,4.8,8,1.0
160977,MAC,Ablaze,Lipstick,4.6,8,0.87
175635,Yes To,Yes to Coconuts- Lip Balm,Lip Treatments,5.0,8,1.0
175589,Fresh,Sugar Cherry Lip Treatment,Lip Treatments,4.1,8,0.75
175229,NYX Professional Makeup,Soft Matte Lip Cream in Prague,Lipstick,4.3,8,1.0
174564,Soap & Glory,Pillow Plump,Lip Gloss,3.9,8,0.62
174533,Estee Lauder,Pure color envy in Rebellious Rose,Lipstick,5.0,8,1.0
174304,Essence,Long Lasting Lipstick - # 14 Adorable Matt!,Lipstick,4.1,8,0.75
173909,Guerlain,Kiss Kiss Shaping Cream Lip Colour,Lipstick,4.6,8,1.0
173142,Kat Von D,Studded Kiss Lipstick - Poe,Lipstick,3.0,8,0.62
172096,Unlisted Brand,Tanya Burr (All Shades),Lip Gloss,4.4,8,0.87
171253,Milani,Power Lip Gloss Stain in Creamy Cafe,Lip Gloss,4.0,8,0.87
170683,Buxom,Full-On Lip Cream in 'Kir Royale',Lip Gloss,4.5,8,0.75
170656,Maybelline,Colorsensational Nude Lipstick in 725 Tantalizing Taupe,Lipstick,4.5,8,0.87
169961,Milani,Brilliant Shine - Bare Secret,Lip Gloss,4.9,8,1.0
169231,NYX Professional Makeup,Matte Maison,Lipstick,3.8,8,0.5
169173,Canmake,Stay-On Balm Rouge,Lip Gloss,3.9,8,0.5
168877,Milani,COLOR STATEMENT LIPSTICK - Best Red,Lipstick,4.3,8,0.75
168399,Elizabeth Arden,Eight Hour Cream Intensive Lip Repair Balm ,Lip Treatments,3.9,8,0.62
167531,Lipstick Queen,Saint Pinky Nude,Lipstick,5.0,8,1.0
167407,Rimmel,Moisture Renew Lipstick in #130 Coral Garden,Lipstick,4.3,8,0.87
162261,Revlon,Super Lustrous Shine - Kissable Pink 805,Lipstick,4.1,8,0.5
161405,MAC,Mineralize rich lipstick Lady at Play,Lipstick,4.1,8,0.5
129236,MAC,Cha Cha Lipglass,Lip Gloss,4.8,8,0.87
158478,Neutrogena,MoistureSmooth Color Stick,Lips,3.6,8,0.5
128568,Revlon,ColorStay Mineral Lipglaze in Infinite Rose,Lip Gloss,2.8,8,0.37
97990,Unlisted Brand,Bee Kissed Shea Butter Lip Balm,Lip Treatments,4.3,8,0.75
100194,MAC,Real Desire,Lip Gloss,4.1,8,0.62
100122,Mary Kay,Rich Fig,Lipstick,4.0,8,0.87
99979,L'Oreal,HIP Shine Struck Liquid Lipcolor -- Tainted (760),Lips,3.9,8,0.75
99615,Victoria's Secret,Beauty Rush lip gloss Nilla Fudge,Lip Gloss,4.5,8,0.87
99426,Neal's Yard,Organic Lip Formula,Lip Treatments,4.5,8,0.75
98941,Juice Beauty,SPF 15 Tinted Lip Moisturizer,Lip Treatments,3.3,8,0.62
98697,L'Oreal,Colour Riche in Silverstone,Lipstick,4.5,8,1.0
98603,Chanel,Creme Gloss Lumiere in Petit Four,Lipstick,4.4,8,0.87
98547,Cover Girl,TruShine in Cranberry Shine,Lipstick,3.5,8,0.62
98545,Dior,Rouge Dior Creme de Gloss Rouge Nectar,Lip Gloss,4.8,8,1.0
97815,NYX Professional Makeup,Mega Shine - Garnet,Lip Gloss,4.6,8,0.87
104833,Unlisted Brand,Beauty Rehab - Spearmint Lip Balm,Lip Treatments,1.9,8,0.12
94601,LORAC,Co-Stars Steamy Kiss,Lips,3.9,8,0.75
94498,MAC,Energy 3D Glass,Lip Gloss,3.9,8,0.62
94418,L.A. Colors,Matte Lip Color - Berry Red,Lipstick,4.5,8,1.0
94408,Lancome,Color Fever Gloss Solaire,Lip Gloss,4.3,8,0.75
97326,L'Oreal,Colour Riche Lipgloss - All,Lip Gloss,4.4,8,0.87
97323,C.O. Bigelow ,Vanilla Malt Shake Mentha Lip Shine,Lip Gloss,4.5,8,1.0
97193,NYX Professional Makeup,Slim Lip Pencil - Orange 824,Lip Liners,4.3,8,0.75
97012,Lancome,PS Kiss Color Fever Lipstick,Lipstick,4.4,8,0.87
96938,L'Oreal,Glam Shine 6h Gloss Brilliance in Lasting Coral,Lip Gloss,2.1,8,0.25
96781,Fresh,Sugar Flirt,Lip Gloss,3.5,8,0.5
100530,Bobbi Brown,Lip Sheer - Pink Berry,Lipstick,4.5,8,0.87
100601,Tarte,Rise & Shine in Pink,Lip Gloss,3.5,8,0.5
100652,MAC,The Originals Collection-Super-Sequin,Lipstick,4.3,8,0.87
101128,Bobbi Brown,"Creamy Lip Color in ""Heather Mauve""",Lipstick,4.3,8,0.75
104453,MAC,Lipglass ~ 1N,Lip Gloss,3.8,8,0.75
104322,Bonne Bell,Sponge On Lip Sparkler- Celestial Strawberry,Lip Gloss,4.6,8,1.0
104234,Lancome,Tokyo Plum Blossom - Juicy Tubes World Tour by Christopher Kane (2008),Lip Gloss,3.8,8,0.5
104232,Styli-Style,Plastique Lip Gloss in Flirty,Lip Gloss,4.9,8,1.0
104227,Dior,Addict High Shine - 714 Model Brown,Lipstick,4.5,8,0.87
103920,Trish McEvoy,Beauty Booster Gloss SPF 15,Lip Gloss,4.3,8,0.5
103878,Victoria's Secret,Beauty Rush Lip Gloss In Tropicool,Lip Gloss,3.4,8,0.62
102732,Beautique,lip liner -Natural,Lip Liners,4.5,8,0.87
101054,Bobbi Brown,Lip Sheer in Black Raspberry,Lipstick,4.3,8,0.87
101031,Guerlain,KissKiss Stick Gloss - 964 Fleur De Feu,Lipstick,3.8,8,0.5
100994,Napoleon Perdis,Love Bite Lip Plump (Passion),Lip Gloss,4.0,8,0.87
100917,Too Faced,Beauty Balm - Chocolate Bunny,Lips,4.5,8,1.0
100668,Bobbi Brown,Lip Crayon in Pink Raspberry,Lips,4.3,8,0.75
102673,L'Oreal,HIP Shine Struck Liquid Lipcolor 460 Precarious,Lip Gloss,4.1,8,1.0
102565,Kiehl's,Lip Gloss in French Rose,Lip Gloss,3.6,8,0.37
102456,Tarte,Double Dose lip gloss,Lip Gloss,3.1,8,0.62
101956,Bare Escentuals,Natural Lipstick Truffle,Lipstick,4.6,8,0.87
101849,Ren,Biomimetic Perfect Lip Honey,Lip Treatments,3.9,8,0.5
101590,Guerlain,KissKiss Stick Gloss - 920 Jelly Red,Lipstick,3.6,8,0.62
101379,Lancome,Femme Fire,Lipstick,3.3,8,0.62
101171,Too Faced,Lip of Luxury - Sex Kitten,Lipstick,4.4,8,0.87
96771,MAC,Mattene in Immodest,Lipstick,4.9,8,1.0
96525,Alba Botanica,Terra Tints - Garnet SPF18,Lip Treatments,3.3,8,0.87
95890,Tarte,Inside Out Vitamin Lipstick in Sweet Dreams,Lipstick,3.6,8,0.5
91461,Chantecaille,Brilliant Gloss in Flirt,Lip Gloss,4.3,8,0.75
90941,Estee Lauder,HIGH GLOSS CORAL REEF,Lip Gloss,4.8,8,0.87
90748,MAC,Pro Longwear Lustre - Boss Brown,Lips,4.5,8,0.87
90700,Victoria's Secret,Very Sexy Perfect Lipstick in Hot Spot,Lipstick,4.4,8,0.87
89819,Revlon,Shiny Sheers- Sheer Dewy Blossom 820,Lips,4.0,8,0.62
89814,Chanel,Mango Fluo Lip shine,Lip Gloss,4.3,8,0.75
89785,MAC,Mother Pearl Cremestick Liner,Lip Liners,4.5,8,1.0
89739,mark,Pro Glimmer Hook Up Lip Powder,Lips,3.6,8,0.75
89483,Avon,Ultra Color Rich Lipstick in Sheer Red,Lipstick,4.6,8,1.0
89460,MAC,Plushglass - Foolishly Fab,Lip Gloss,4.0,8,0.37
88882,DuWop,Pink Shimmer,Lip Gloss,3.5,8,0.75
88829,ModelCo,Lip Lights Ultra Shine Gloss,Lip Gloss,4.6,8,1.0
88667,Lancome,Proenza Pink,Lipstick,4.0,8,0.75
88315,MAC,Cremestick liner Honey B,Lip Liners,3.6,8,0.62
88116,Victoria's Secret,Beauty Rush Lip Conditioner,Lip Treatments,3.8,8,0.62
88017,Becca,Nude Liner Plump And Define Lip Pencil in Nougat,Lip Liners,3.8,8,0.62
87849,Vincent Longo,bang bang lip plumper,Lip Treatments,4.3,8,0.75
87843,MAC,Legendary Femme,Lipstick,4.4,8,0.87
87661,Jordana,Matte- Nude,Lipstick,4.6,8,0.87
87659,Jordana,173-Soft Rose,Lipstick,4.1,8,0.75
128347,Sally Hansen,Baby Pink,Lipstick,3.8,8,0.75
87631,NYX Professional Makeup,NYX 129 Beige,Lip Gloss,3.9,8,0.62
91273,Revlon,Colorstay Sheer Lipliner - Spice,Lip Liners,4.3,8,1.0
91686,Givenchy,Rouge Interdit 07-Mystic Pink,Lipstick,4.4,8,0.87
94379,MAC,Touchpoint 3D Glass,Lip Gloss,4.4,8,0.5
91717,Bobbi Brown,Tinted Lip Balm in Rose Petal,Lips,4.3,8,0.62
94024,Clinique,Almost Lipstick - Black Raspberry,Lipstick,4.1,8,0.87
93990,Fusion Beauty,LipFusion Lip Plump Color Shine - Blush,Lips,4.3,8,0.87
93870,Neutrogena,MoistureShine Lip Sheer in Sunny Berry 25,Lips,4.5,8,1.0
93770,NYX Professional Makeup,Mauve,Lipstick,3.6,8,0.75
93665,Rimmel,sweet jelly sheer lipgloss in Jelly Baby,Lip Gloss,4.3,8,0.75
92962,Urban Decay,Ultraglide in Heavy,Lip Gloss,4.0,8,0.87
92601,MAC,Sugar Shock Lipgelee,Lip Gloss,4.3,8,0.75
92526,Maybelline,Shiny-licious Jam'n Jelly Lip Gloss,Lip Gloss,4.3,8,0.87
92366,mark,Kiss Therapy Lip Balm In Shimmering Bronze,Lips,3.9,8,0.75
92285,Victoria's Secret,Very Sexy Perfect Lipstick in Kiss Me,Lipstick,3.8,8,0.5
92153,MAC,Eclipse lipstick (Moonbathe collection),Lipstick,3.6,8,0.5
92088,Cargo,PlantLove Evangeline,Lipstick,4.3,8,0.75
92075,Chanel,Glossimer - Sideral,Lip Gloss,4.6,8,0.75
91982,L'Oreal,Colour Riche Star Secrets Nude in Amber,Lipstick,4.4,8,0.75
90358,Dior,DiorKiss - 338 Spicy Guava,Lip Gloss,4.3,8,0.75
90312,Milani,Velvet Lips 210 Luxurious,Lipstick,4.4,8,0.87
90295,MAC,Plushglass - Oh Oh (LE),Lip Gloss,4.3,8,0.62
90159,Wet 'n' Wild,Diamond Brilliance Lip Gloss in 10 Carots for Bunny 613,Lip Gloss,4.8,8,1.0
89951,Victoria's Secret,Very Sexy Sparkling Lipstick,Lipstick,3.9,8,0.75
91816,Fusion Beauty,Lipfusion Color Shine in Flirt,Lips,4.0,8,0.62
91810,L'Oreal,Colour Riche Star Secrets Nude in Dune,Lipstick,4.5,8,0.87
104782,mark,Kiss Dry Goodbye Lip Smoother,Lip Treatments,3.5,8,0.62
96549,Wet 'n' Wild,Glassy Gloss Lip Gel in Reflection,Lip Gloss,4.9,8,1.0
104978,MAC,Too Fab - DressCamp 2008 (LE),Lipstick,4.6,8,0.87
117893,Clinique,Full Potential Lips Plump and Shine-Sugarplump,Lip Gloss,4.9,8,0.87
121043,NYX Professional Makeup,Cocoa,Lipstick,4.1,8,0.75
120825,Revlon,Colorstay Ultimate Liquid Lipstick in Premium Pink,Lipstick,2.8,8,0.5
120481,MAC,She's a Star,Lip Gloss,4.0,8,0.75
120454,Lipstick Queen,Invisible Liner,Lip Liners,3.4,8,0.37
120358,e.l.f.,Super Glossy Lip Shine SPF 15 - Juiced Berry,Lip Gloss,2.6,8,0.5
119851,Guerlain,Rouge G Jewel - 65 Grenade,Lipstick,4.4,8,0.75
118794,Sonia Kashuk,Velvety Matte Lip Crayon - Mulberry Nude,Lipstick,4.8,8,1.0
118444,Unlisted Brand,Honeybee Gardens - Truly Natural Lipstick,Lipstick,4.4,8,1.0
118383,New York Color,Liquid Lip Shine in 548 (Petal Pink),Lip Gloss,4.0,8,0.87
118207,MAC,Nice to be Nice Hello Kitty,Lip Gloss,4.6,8,0.75
117836,Make Up For Ever,Glossy Full Couleur lip gloss (all colors),Lip Gloss,4.3,8,0.62
121323,L'Oreal,Infallible plumping gloss in Plumped Tawny,Lip Gloss,3.9,8,0.75
117551,Rimmel,The Morning After Kiss Off Lip Gloss,Lip Gloss,4.5,8,1.0
117302,MAC,Tri-Colour Lipglass-CONSUME ME,Lip Gloss,3.1,8,0.37
117195,Urban Decay,apocalypse,Lipstick,4.0,8,0.75
116792,NYX Professional Makeup,Mega Shine- Cady Shop- aka Candy shop,Lip Gloss,3.8,8,0.5
116676,Clarins,Joli Rouge - 723 Raspberry,Lipstick,4.6,8,1.0
113488,Pur Minerals,Pout Plumping Lip Gloss - Rose Zircon,Lip Gloss,3.4,8,0.5
113429,Revlon,Super Lustrous in Mulled Wine,Lipstick,4.1,8,0.87
113148,e.l.f.,Candy Shop Lip Gloss in Candy Fix,Lip Gloss,4.4,8,0.75
112960,Merlot,lip moisturizer w/ spf 15,Lip Treatments,4.0,8,0.75
112953,Unlisted Brand,Vickery & Clarke Intensive Moisture Lip Balm,Lip Treatments,4.1,8,0.87
121229,Victoria's Secret,Blush Lip Gloss,Lip Gloss,3.8,8,0.62
121540,MAC,Miss Marble Tinted Lipglass,Lip Gloss,3.6,8,0.62
116580,MAC,Dame Edna - Kanga-Rouge,Lipstick,4.3,8,0.75
125896,LORAC,Nude Scene,Lipstick,4.4,8,0.87
128227,Avon,Smooth Velvet Lip Color,Lips,3.4,8,0.75
128093,Victoria's Secret,Beauty Rush Mocktail Hour,Lip Gloss,4.0,8,0.75
127943,e.l.f.,Mineral lipgloss in Pageant Princess,Lip Gloss,3.9,8,0.75
127721,Jordana,Terra Cotta,Lipstick,4.3,8,0.87
105014,Victoria's Secret,Beauty Rush Gloss in Pearadise,Lip Gloss,4.8,8,1.0
127622,Napoleon Perdis,NP Set Lipstick (All Colors),Lipstick,4.4,8,0.87
127232,Yves Saint Laurent,Rouge Volupte - Luscious Pink #23,Lipstick,4.1,8,0.75
127143,Unlisted Brand,Lip Ice Strawberry lipbalm,Lip Treatments,3.6,8,0.75
126947,Lancome,Le Lipstique in Natural Mauve,Lip Liners,4.8,8,1.0
126627,LORAC,Couture Shine Liquid Lipstick - Glam,Lip Gloss,3.9,8,0.62
125369,Maybelline,color sensational 375 Toffee Tango,Lipstick,3.6,8,0.75
122061,C.O. Bigelow ,Vitamin Mentha Tinted Lip Balm,Lip Treatments,3.1,8,0.62
125119,Illamasqua,Corrupt,Lipstick,4.3,8,0.75
124747,Illamasqua,Encounter ,Lipstick,4.3,8,0.75
124718,Illamasqua,Intense in Fierce,Lip Gloss,3.9,8,0.62
124427,MAC,Style Warrior - Fierce & Fabulous,Lip Gloss,4.8,8,1.0
123505,NYX Professional Makeup,perfect taupe,Lipstick,3.3,8,0.5
122994,Bare Escentuals,100% Natural Lipgloss in Pomegranate,Lip Gloss,4.4,8,0.75
122973,MAC,Front Lit,Lipstick,2.9,8,0.25
122585,Jill Stuart,Fruit Lip Balm tint color ,Lips,4.8,8,0.87
122410,Illamasqua,Sheer in Lily-Rose,Lip Gloss,4.4,8,0.87
122139,Clinique,Vitamin C  Smoothie in Absolute Acai,Lip Gloss,3.3,8,0.5
112721,Dior,Creme De Gloss 225 - Coral Elixir,Lip Gloss,4.4,8,0.87
127628,Buxom,Full On Lip Stick (formerly named Big and Healthy Lip Stick) - Barcelona,Lipstick,4.3,8,0.75
106065,Bare Escentuals,Ripe Fig,Lipstick,3.9,8,0.75
109870,BeneFit Cosmetics,Silky Finish Lipstick in Dessert First,Lipstick,3.9,8,0.75
109440,Avon,Glazewear in Crimson,Lips,4.1,8,0.75
109197,Bobbi Brown,Berry Mauve Creamy Lip Color,Lipstick,4.9,8,1.0
108567,L'Oreal,Color Riche Star Secrets - Diane's Tuberose,Lipstick,3.8,8,0.87
108506,NYX Professional Makeup,Iced Honey,Lipstick,3.5,8,0.62
108227,NYX Professional Makeup,Creamy Beige,Lipstick,3.3,8,0.37
107779,Dior,Addict High Shine - Beige-a-Porter,Lipstick,4.5,8,0.87
107714,Victoria's Secret,Beauty Rush Gloss in Bananas!,Lip Gloss,4.3,8,0.87
107616,Stila,SPF 20 Shine Lip Color - Charlotte ,Lipstick,4.5,8,0.87
105227,Bath and Body Works,My Favorite Lip Balm,Lip Gloss,3.5,8,0.62
107114,MAC,Slimshine in Swelter,Lips,4.3,8,0.62
106967,Anna Sui,Lip Balm,Lip Treatments,4.3,8,0.87
106884,Dior,Creamy Almond (341) Creme de Gloss ,Lip Gloss,4.8,8,0.87
106776,Bare Escentuals,Lip Guard SFP 15 Bare Beach,Lip Gloss,4.6,8,0.87
106669,Cover Girl,Wetslicks Amazemint - Un-Wined,Lip Gloss,3.1,8,0.62
106534,Victoria's Secret,Beauty Rush-Spring Fling,Lip Gloss,4.3,8,0.87
106374,Sally Hansen,Prep and Perfect,Lip Treatments,4.0,8,0.87
105536,MAC,Lustreglass - Bateaux (Naughty Nauticals 2008),Lip Gloss,4.0,8,0.5
108024,NARS,Velvet Matte Lip Pencil in Roman Holiday,Lipstick,3.6,8,0.75
116512,Barry M,Lip Liner,Lip Liners,3.8,8,0.87
105308,Lather,lip conditioning balm,Lip Treatments,5.0,8,1.0
105276,Victoria's Secret,beauty rush in fineapple ,Lip Gloss,3.9,8,0.37
109551,Korres,Mango Butter Lipstick - Peach 18,Lipstick,4.4,8,0.87
107778,Jesse's Girl,Lip Juice,Lip Gloss,2.9,8,0.5
110193,NYX Professional Makeup,Raisin (559),Lipstick,5.0,8,1.0
110459,Guerlain,KissKiss Stick Gloss - 940 Vanilla Beige,Lipstick,4.1,8,0.5
116469,Korres,Mango Butter Lipstick in 14 Pink,Lipstick,4.3,8,0.87
116104,Buxom,Lips Diamond - Celeste,Lip Gloss,4.6,8,0.87
115723,Revlon,Creme Gloss - Just Blushed (75),Lip Gloss,3.4,8,0.37
112111,Smashbox,Emulsion Lip Exfoliant,Lip Treatments,3.0,8,0.37
111260,Cover Girl,Amazemint Lip Gloss- Pink Positive,Lip Gloss,4.0,8,0.87
111249,C.O. Bigelow ,Vitamin Mentha #1647 Lip Tint in Glacial Mint,Lips,3.5,8,0.5
111243,Napoleon Perdis,NP Set Lip Stain & Plumper in Star Cora,Lip Gloss,3.0,8,0.37
110849,Shu Uemura,Vinyl Unlimited,Lip Gloss,4.4,8,1.0
115953,Korres,Cherry Full Lip Gloss in Beige Pink 32,Lip Gloss,2.6,8,0.37
116277,Lancome,Juicy Tubes Fifth Avenue Frosting,Lip Gloss,4.5,8,0.75
110587,Clinique,Long Last Lipstick - Chianti,Lipstick,4.5,8,0.75
114797,MAC,Peroxide (Blonde Brunette Redhead),Lip Gloss,3.8,8,0.5
57392,Avon,Winter Cheer Lip Balm in Eggnog,Lip Treatments,3.7,7,0.85
53595,Cargo,Compass Lipgloss Quad,Lip Gloss,4.0,7,0.57
57358,L'Oreal,Glam Shine Sorbet in Lychee Sorbet #49,Lip Gloss,4.4,7,0.71
58089,Clinique,Clinique Superbalm Holiday 2004 Set,Lip Treatments,3.9,7,0.57
57400,Tarte,Danny & Sandy,Lip Gloss,4.7,7,1.0
57976,New York Color,Liquid Lipstick - Jenn,Lip Gloss,4.6,7,1.0
58482,Pupa,Splendor Extreme Ultra Brilliant Liquid Lipcolour,Lip Gloss,4.4,7,0.85
58669,Bobbi Brown,Lip Tint SPF 15 LILY,Lip Gloss,4.4,7,0.85
58712,Milani,Glossy Tubes Ultra Lip Shine-Dreamy Glow,Lip Gloss,3.4,7,0.71
58750,Scott Barnes,See Through Pink,Lip Liners,4.3,7,0.57
59288,Avon,Glazewear Intense in Sundance,Lip Gloss,3.9,7,0.71
57297,The Body Shop,Sugar & Spice lip balm,Lips,3.4,7,0.42
54236,MAC,Fool for You Lipglass,Lip Gloss,2.9,7,0.42
54083,Guerlain,Terracotta Gloss & Shine in Terre des Sables No. 1,Lip Gloss,5.0,7,1.0
56994,Cargo,Duo Lipgloss -Bella Bella,Lip Gloss,4.6,7,0.85
54084,MAC,Lustreful Collection Lipstick in Relaxed,Lipstick,4.9,7,1.0
56832,Givenchy,Lip Lip Lip Lipstick in Teatime Beige,Lipstick,4.6,7,1.0
56525,Revlon,Super Lustrous- Mauve Crystal ,Lip Gloss,3.6,7,0.85
56177,Scott Barnes,Flossy Glossy lipgloss in Kelly,Lip Gloss,4.6,7,0.71
54300,Chanel,Hydrabase #32 Vibrant,Lipstick,4.7,7,0.85
54484,MAC,Lipglass-Good as Gold,Lip Gloss,2.7,7,0.28
56132,Sephora ,Slim Lip Pencil - #115,Lip Liners,4.9,7,1.0
54595,Dior,Addict Lip Gloss - A Rush of Raspberries # 693 ,Lip Gloss,4.1,7,0.85
55787,Smashbox,Shade,Lipstick,4.6,7,1.0
59782,mark,Glow Baby Glow Lip Gloss- Sizzle,Lip Gloss,4.1,7,0.71
55638,MAC,underground,Lipstick,4.4,7,1.0
55208,TheBalm,Squeeze My Lemons,Lip Gloss,4.6,7,0.85
55148,My Lip Stuff,Mixed Mystery,Lips,4.0,7,0.71
59439,Chanel,Aqualumiere sheer colour lipshine in #46 Bahamas,Lipstick,4.1,7,0.71
45195,Caboodles,Lip Jelly - Pink Lemonade Quake,Lip Gloss,4.9,7,1.0
59946,Avon,Soft Repair - - - Pastel Pink,Lip Gloss,4.0,7,0.71
62064,Rimmel,Lasting Finish - Flesh,Lipstick,4.6,7,0.71
64381,SugarBaby,Kiss N Tell,Lipstick,3.6,7,0.71
64352,Stila,Lip Shine in Sun Shine,Lip Gloss,3.7,7,0.42
64244,Burt's Bees,eggplant [DISCONTINUED],Lipstick,4.3,7,0.85
64223,Smashbox,Smashing Pro,Lip Liners,4.4,7,0.85
64010,Milani,Sheer Color in Choco Lite,Lipstick,5.0,7,1.0
63812,Revlon,Colorstay Overtime Lipcolor Eternally Tan,Lipstick,4.4,7,1.0
63176,Hard Candy,Super Shine Lip Gloss - Piglet,Lip Gloss,5.0,7,1.0
63153,American Beauty,Luxury for Lips - Honey Delight,Lipstick,3.9,7,0.57
62784,My Lip Stuff,Shamrock Shake,Lips,4.9,7,1.0
62652,TheBalm,Strawberry My Shortcake,Lip Gloss,4.7,7,1.0
62638,Pout,Lipgloss - Fluff My Feathers,Lip Gloss,4.4,7,0.85
62602,MAC,Lustre - Lipblossum,Lipstick,4.3,7,0.71
62305,Chanel,Aqualumiere 52 Maya,Lipstick,4.9,7,0.85
61812,Trish McEvoy,Lip Liner Bare,Lip Liners,5.0,7,1.0
60023,Sally Hansen,Diamond Lip Treatment in Princess Pink,Lip Gloss,4.3,7,1.0
61514,Lancome,pink glow star gloss,Lip Gloss,4.1,7,0.85
53176,Bobbi Brown,Shimmer Lip Tint - Bare Shimmer,Lip Gloss,4.4,7,0.71
61398,Styli-Style,L3 Lip Stains in 1046 Hudson,Lipstick,4.7,7,1.0
61135,Revlon,Super Lustrous Lip Gloss in Feelin' Flirty,Lip Gloss,4.6,7,0.85
60979,Vincent Longo,Wet Pearl - Pearl Berry,Lipstick,3.3,7,0.57
60911,Vincent Longo,Wet Pearl Lipstick- Olympia Rose,Lipstick,4.7,7,1.0
60636,L'Oreal,Endless Lipstick in Eternally Mauve,Lipstick,4.3,7,0.85
60589,Avon,Beyond Color Plumping Lip Gloss-Code Pink,Lip Gloss,4.0,7,0.71
60462,Smashbox,DIVA,Lip Gloss,4.3,7,0.85
60317,Flirt,Squeeze Me Super Shiny Lipgloss in Plum Delicious,Lip Gloss,3.1,7,0.42
60296,MAC,STOP!,Lipstick,4.4,7,0.85
60200,Yves Saint Laurent,Rouge Pur Lipstick#92 Monsoon Pink,Lipstick,4.3,7,0.85
60051,Avon,Glazewear in Teddy Bear,Lip Gloss,3.9,7,0.57
53439,Prestige,Jetstream in Solar,Lip Gloss,4.1,7,0.85
48955,Avon,Glazewear in Sheer Lilac,Lip Gloss,4.6,7,1.0
53073,MAC,Pompadorable,Lipstick,3.9,7,0.57
53020,Nina Ricci,Tender Lacquered Lipglaze,Lip Gloss,3.4,7,0.57
44457,Paula Dorf,Pretty,Lipstick,5.0,7,1.0
46853,Bliss Labs,lip conditioner (original),Lip Treatments,4.0,7,0.71
46387,Maybelline,Wet Shine Diamonds Liquid in Sparkling Champagne,Lip Gloss,4.7,7,1.0
46358,Philosophy,Kiss  me  (clear gloss in tube),Lip Treatments,3.0,7,0.42
