category,num_of_reviews,product_id
네일아트/소품,17.0,1531
네일리무버,0.0,76602
네일리무버,12.0,7528
마스크시트,0.0,77800
"헤어스타일링,헤어스타일링",1.0,7891
마스크시트,0.0,77803
마스크시트,0.0,77792
마스크시트,0.0,77805
마스크시트,0.0,77804
마스크시트,0.0,77767
마스크시트,0.0,77769
마스크시트,0.0,77806
마스크시트,0.0,77785
"에센스,트러블케어",29.0,7625
"스킨,트러블케어",94.0,7562
"로션,트러블케어",146.0,7564
컨실러,75.0,11546
하이라이터,111.0,7378
립글로스/락커,369.0,25047
샴푸,62.0,7927
제모제/용품,30.0,7952
아이라이너-펜슬&젤,264.0,3041
염색제/퍼머제,33.0,77350
염색제/퍼머제,177.0,7242
립밤,44.0,7507
파운데이션,132.0,53765
선블록,84.0,7636
선블록,103.0,27244
스펀지/퍼프,76.0,25605
아이라이너-펜슬&젤,46.0,7339
크림,79.0,44853
아이라이너-리퀴드,265.0,2553
코팩,51.0,26167
마스카라,91.0,462
씨씨크림,100.0,2502
베이스프라이머,49.0,77256
"트러블케어,클렌징폼",86.0,7858
크림,34.0,36291
비비크림,1.0,101744
컨실러,73.0,75717
마스카라,8.0,459
립틴트,120.0,122
"넥케어,마스크시트",3.0,7619
아이섀도우,20.0,49201
아이섀도우,16.0,16934
에센스,13.0,7623
마스크시트,0.0,106672
마스크시트,1.0,106670
코팩,95.0,34463
아이소품,55.0,7341
립밤,54.0,7511
립글로스/락커,146.0,7249
코팩,60.0,7606
마스크시트,24.0,10983
클렌징티슈,8.0,85073
브러쉬,36.0,25602
립스틱,56.0,78729
아이섀도우,6.0,92760
마스크시트,8.0,77772
베이스/탑코트/퀵드라이,2.0,88858
마스크시트,2.0,7617
"링클케어,마스크시트",3.0,40488
아이라이너-리퀴드,39.0,82726
아이섀도우,48.0,7346
포인트리무버,170.0,7860
"에센스,마스크시트,스크럽/필링",1.0,86884
마스크시트,1.0,77798
여성향수,2.0,69621
헤어소품,4.0,88906
필오프,11.0,17214
화이트닝케어,3.0,90382
크림,83.0,75643
선스프레이,6.0,73782
"메이크업베이스,베이스프라이머",2.0,105038
마스크시트,8.0,43365
여성향수,21.0,64045
쿠션타입,392.0,74674
립밤,91.0,7505
브러쉬,25.0,70637
픽서/영양제,19.0,36657
"워시오프,스크럽/필링",3.0,7881
데오도란트,2.0,79340
아이소품,3.0,96692
마스크시트,3.0,77779
브러쉬,77.0,53773
바디워시,10.0,7954
데오도란트,8.0,7918
바디로션,19.0,19999
포인트프라이머,895.0,834
코팩,5.0,79077
바디로션,11.0,7944
브러쉬,5.0,94892
워시오프,7.0,78479
아이라이너-펜슬&젤,647.0,465
마스크시트,4.0,102483
"크림,링클케어,화이트닝케어",10.0,16940
워시오프,10.0,7605
아이라이너-펜슬&젤,208.0,89848
핸드케어,17.0,7922
페이스소품,2.0,99886
마스크시트,4.0,62481
데오도란트,5.0,76044
"립스틱,블러셔",3.0,106542
브러쉬,12.0,79148
"모공케어,클렌징폼",83.0,2465
페이스소품,18.0,74946
마스크시트,2.0,77690
에센스,5.0,62485
스킨,16.0,62493
필오프,11.0,65313
클렌징폼,12.0,7868
바디로션,29.0,7939
아이소품,13.0,49621
헤어에센스,2.0,7951
아이소품,9.0,90202
바디미스트,9.0,69625
스펀지/퍼프,1.0,94959
헤어소품,2.0,103095
마스크시트,2.0,77775
마스크시트,3.0,7653
수면팩,6.0,78476
페이스소품,6.0,80875
여성향수,2.0,93188
페이스소품,2.0,101662
아이브로우-마스카라&리퀴드,3.0,93035
메이크업베이스,68.0,83916
염색제/퍼머제,28.0,7945
수면팩,87.0,59736
"립스틱,블러셔",95.0,76675
립스틱,1.0,92758
로션,1.0,40440
바디미스트,1.0,104539
마스크시트,1.0,38931
스펀지/퍼프,1.0,87226
바디크림,11.0,7911
트리트먼트/팩,4.0,36288
"헤어에센스,바디미스트",89.0,7906
바디크림,6.0,38418
컨실러,37.0,57341
스펀지/퍼프,27.0,48337
"페이스오일,바디오일",15.0,83994
아이라이너-리퀴드,77.0,45049
데오도란트,7.0,76723
립밤,12.0,62229
클렌징폼,14.0,7878
제모제/용품,5.0,76048
립틴트,1954.0,7236
제모제/용품,5.0,76047
헤어소품,7.0,96823
립밤,11.0,62221
립스틱,13.0,81582
메이크업픽서,91.0,93335
"아이섀도우,하이라이터",9.0,27470
메이크업베이스,70.0,7371
아이소품,15.0,89139
마스크시트,4.0,57357
베이스/탑코트/퀵드라이,7.0,24320
아이라이너-리퀴드,54.0,7360
아이섀도우,36.0,7345
스펀지/퍼프,37.0,92189
클렌징크림,15.0,7899
팩트,17.0,27473
제모제/용품,22.0,38565
페이스소품,129.0,93711
트리트먼트/팩,36.0,7909
"비비크림,컨실러",448.0,55933
파운데이션,20.0,46853
바디슬리밍,6.0,1510
워시오프,8.0,7588
"화이트닝케어,데오도란트",5.0,11538
헤어소품,29.0,36306
마스카라,21.0,10944
아이소품,16.0,1648
네일리무버,10.0,16936
비비크림,75.0,7377
여성향수,14.0,86869
팩트,5.0,2314
클렌징폼,7.0,80457
립틴트,70.0,7514
스크럽/필링,12.0,7886
에센스,82.0,7568
마스크시트,5.0,101762
브러쉬,6.0,93434
팩트,22.0,7368
"워시오프,코팩",6.0,92785
모공케어,9.0,92288
마스크시트,6.0,36297
핸드케어,8.0,7936
스크럽/필링,4.0,73619
컨실러,22.0,59231
톤업크림,28.0,91722
여성향수,11.0,82289
필오프,5.0,65321
베이스/탑코트/퀵드라이,26.0,7522
트윈케익,6.0,7381
아이라이너-펜슬&젤,169.0,93657
메이크업픽서,158.0,17218
스펀지/퍼프,10.0,94958
아이라이너-리퀴드,20.0,7353
여성향수,14.0,75391
베이스/탑코트/퀵드라이,8.0,24321
립틴트,155.0,60823
클렌징워터,10.0,50985
마스카라,139.0,2535
스펀지/퍼프,15.0,2561
마스크시트,4.0,77768
스펀지/퍼프,3.0,73228
네일아트/소품,7.0,80599
여성향수,37.0,7923
필오프,12.0,94034
"하이라이터,블러셔,쉐딩",8.0,81580
스펀지/퍼프,10.0,94881
코팩,27.0,81584
로션,202.0,7557
립틴트,443.0,40725
아이섀도우,8.0,93375
브러쉬,8.0,25601
네일영양,2.0,7536
마스크시트,0.0,77694
마스크시트,0.0,77697
여성향수,80.0,7241
크림,15.0,7581
로션,3.0,7646
아이케어,3.0,7635
수면팩,25.0,7627
립스틱,12.0,7373
"로션,링클케어,화이트닝케어",3.0,16938
헤어에센스,31.0,33898
"스킨,링클케어,화이트닝케어",1.0,16939
아이케어,6.0,20004
클렌징폼,25.0,7876
클렌징티슈,30.0,7890
하이라이터,546.0,829
립틴트,119.0,24114
마스크시트,112.0,7598
아이라이너-펜슬&젤,3.0,2712
크림,0.0,53581
"페이스오일,헤어에센스,바디오일",45.0,7559
핸드케어,30.0,78002
포인트리무버,237.0,23465
포인트리무버,29.0,7873
네일컬러,5.0,78391
립틴트,126.0,77349
아이섀도우,26.0,77348
"미스트,모공케어",7.0,7630
클렌징비누,21.0,17215
수면팩,6.0,1083
포인트리무버,41.0,20000
"모공케어,스크럽/필링",2.0,2463
"브러쉬,페이스소품",87.0,2554
마스카라,0.0,104702
클렌징폼,22.0,7871
클렌징워터,2.0,7902
클렌징폼,11.0,7889
클렌징밀크,0.0,7887
립글로스/락커,186.0,7513
"에센스,모공케어",17.0,2464
"크림,바디크림",6.0,1477
"파운데이션,쿠션타입",914.0,90021
"메이크업베이스,베이스프라이머",0.0,102433
파운데이션,14.0,7391
마스크시트,0.0,77828
마스크시트,0.0,77823
네일컬러,6.0,7542
네일아트/소품,59.0,7525
네일아트/소품,9.0,7524
네일리무버,11.0,7523
스킨,17.0,7580
"립틴트,아이섀도우,블러셔",110.0,2521
"립글로스/락커,립틴트",186.0,2534
아이섀도우,14.0,2550
하이라이터,11.0,2518
아이라이너-펜슬&젤,7.0,2551
네일컬러,5.0,55357
팩트,2.0,2517
메이크업베이스,89.0,2520
아이섀도우,27.0,2549
스킨,87.0,7589
스킨,172.0,7567
로션,51.0,7574
하이라이터,0.0,102432
아이라이너-리퀴드,1.0,464
"메이크업베이스,하이라이터",3.0,826
"하이라이터,쉐딩",90.0,828
선블록,5.0,22308
네일컬러,0.0,104458
"미스트,필오프",14.0,10647
미스트,8.0,14500
"립밤,립틴트",51.0,17213
"트리트먼트/팩,헤어에센스",51.0,7937
트리트먼트/팩,0.0,85493
린스/컨디셔너,0.0,105890
크림,17.0,11357
파운데이션,110.0,16935
선스프레이,0.0,7248
스킨,37.0,7575
네일컬러,10.0,7554
포인트리무버,53.0,7874
립스틱,104.0,1807
포인트리무버,13.0,7877
아이라이너-펜슬&젤,6.0,7362
마스카라,1.0,101919
마스카라,5.0,461
스킨,51.0,14641
로션,66.0,14642
쉐딩,303.0,832
클렌징폼,4.0,75384
클렌징폼,12.0,74267
아이라이너-펜슬&젤,12.0,10943
립스틱,0.0,92759
아이섀도우,135.0,26693
립틴트,157.0,70545
아이케어,0.0,7641
"크림,넥케어",1.0,7650
에센스,2.0,7629
컨실러,0.0,103195
립틴트,64.0,80534
아이섀도우,117.0,81577
헤어소품,0.0,106224
아이소품,0.0,98367
아이소품,179.0,7247
네일컬러,8.0,7550
네일컬러,9.0,7549
네일컬러,11.0,7555
네일컬러,0.0,7551
네일컬러,9.0,7553
네일컬러,143.0,20060
아이라이너-펜슬&젤,3.0,34905
여성향수,0.0,102846
아이섀도우,17.0,16942
립스틱,88.0,14550
블러셔,16.0,16933
마스카라,6.0,16945
네일컬러,13.0,16943
립스틱,5.0,7512
여성향수,9.0,7930
핸드케어,0.0,79019
비비크림,31.0,16944
선스프레이,3.0,1100
핸드케어,0.0,102988
핸드케어,0.0,102987
비비크림,220.0,1774
비비크림,235.0,43164
비비크림,110.0,824
비비크림,139.0,7343
비비크림,176.0,823
워시오프,0.0,26379
"로션,화이트닝케어",11.0,7634
"파운데이션,쿠션타입",190.0,7240
"에센스,화이트닝케어",17.0,7226
네일컬러,79.0,1569
헤어스타일링,0.0,73615
헤어스타일링,0.0,73618
헤어스타일링,0.0,73612
스킨,0.0,40443
크림,16.0,26696
립틴트,27.0,19073
립글로스/락커,34.0,7509
"파운데이션,쿠션타입",194.0,20054
"선블록,팩트",5.0,33459
비비크림,107.0,26139
핸드케어,0.0,102986
"여성향수,남성향수",1.0,101787
여성향수,0.0,93193
여성향수,0.0,93194
브러쉬,0.0,102902
핸드케어,0.0,102899
핸드케어,0.0,102900
립틴트,105.0,7370
립틴트,301.0,2525
블러셔,7.0,7388
아이브로우-마스카라&리퀴드,38.0,7352
아이브로우-마스카라&리퀴드,45.0,7355
비비크림,1.0,7882
워시오프,2.0,7609
"파운데이션,쿠션타입",59.0,27177
"비비크림,쿠션타입",117.0,33713
"파운데이션,쿠션타입",304.0,7235
"클렌징밀크,포인트리무버",0.0,7895
네일아트/소품,4.0,1560
립틴트,67.0,53141
"하이라이터,쉐딩",17.0,53025
스펀지/퍼프,0.0,94960
뷰러,98.0,37344
아이소품,12.0,45137
브러쉬,20.0,25606
아이섀도우,49.0,82854
립밤,65.0,7503
클렌징오일,1508.0,7219
페이스소품,0.0,92750
클렌징오일,149.0,7867
아이섀도우,12.0,7342
립스틱,13.0,124
아이섀도우,10.0,469
네일컬러,4.0,1548
아이섀도우,30.0,468
립틴트,1476.0,48877
"로션,스킨,에센스",11.0,7246
클렌징오일,101.0,7869
픽서/영양제,2.0,7361
스펀지/퍼프,1.0,95353
핸드케어,20.0,78496
립스틱,12.0,125
여성향수,23.0,7919
하이라이터,11.0,7390
블러셔,8.0,7386
핸드케어,28.0,7914
네일컬러,8.0,7518
네일아트/소품,8.0,7521
핸드케어,7.0,78498
워시오프,0.0,104403
마스카라,1.0,10945
립밤,136.0,126
스크럽/필링,15.0,7862
"워시오프,스크럽/필링",3.0,7880
"스크럽/필링,페이스소품",8.0,7884
핸드케어,15.0,78495
핸드케어,4.0,78499
아이섀도우,78.0,56901
블러셔,3.0,11105
"아이라이너-펜슬&젤,아이섀도우",1.0,102665
크림,2.0,7628
마스카라,7.0,7357
핸드케어,13.0,78503
립밤,64.0,7506
크림,11.0,7631
미스트,23.0,7596
클렌징폼,7.0,7892
스펀지/퍼프,0.0,104399
아이브로우-펜슬,187.0,51429
파운데이션,2323.0,69405
크림,1.0,7583
수면팩,59.0,7608
"스킨,링클케어,화이트닝케어",0.0,20057
"크림,링클케어,화이트닝케어",0.0,20059
"로션,링클케어,화이트닝케어",2.0,20056
아이케어,1.0,20055
크림,0.0,20058
페이스소품,1.0,105920
아이라이너-펜슬&젤,29.0,7351
아이라이너-펜슬&젤,8.0,7336
네일컬러,2.0,27474
팩트,3.0,7603
로션,1.0,7654
에센스,3.0,7651
립글로스/락커,12.0,120
립글로스/락커,20.0,7508
립스틱,594.0,16730
립스틱,24.0,123
립스틱,661.0,48785
립글로스/락커,22.0,7515
"하이라이터,블러셔,쉐딩",14.0,7382
립스틱,10.0,7510
립스틱,931.0,2526
베이스/탑코트/퀵드라이,3.0,1545
베이스/탑코트/퀵드라이,3.0,1544
립틴트,185.0,7369
브러쉬,21.0,27477
립스틱,38.0,27467
핸드케어,377.0,7905
핸드케어,0.0,106597
핸드케어,0.0,106594
핸드케어,0.0,106595
아이케어,18.0,16941
씨씨크림,23.0,7385
로션,16.0,7576
크림,38.0,967
스킨,8.0,7592
클렌징폼,6.0,7866
워시오프,6.0,7645
에센스,40.0,7577
스킨,13.0,7600
클렌징워터,4.0,26575
"립밤,립틴트",57.0,7504
마스카라,13.0,7344
로션,19.0,21533
쿠션타입,13.0,53649
메이크업베이스,24.0,26030
클렌징티슈,6.0,75716
스킨,5.0,1689
크림,24.0,7571
크림,12.0,22405
미스트,172.0,7578
블러셔,8.0,54917
립틴트,220.0,21331
네일컬러,88.0,74463
"스킨,화이트닝케어",6.0,7649
"로션,화이트닝케어",5.0,7648
"크림,화이트닝케어",3.0,7595
미스트,0.0,7888
미스트,0.0,7885
파운데이션,20.0,7395
비비크림,50.0,822
에센스,12.0,7626
크림,166.0,1243
에센스,22.0,7624
"크림,수딩젤/팩",55.0,7228
로션,53.0,7591
스킨,55.0,7573
수딩젤/팩,103.0,7229
선블록,236.0,7230
마스크시트,0.0,77696
컨실러,36.0,7392
"헤어스타일링,헤어스타일링",0.0,7894
네일아트/소품,5.0,62285
아이섀도우,115.0,62217
마스카라,836.0,62201
네일컬러,30.0,62257
블러셔,4.0,55629
블러셔,20.0,2891
아이섀도우,34.0,472
"메이크업베이스,베이스프라이머",326.0,7239
아이섀도우,20.0,7356
마스크시트,0.0,77707
마스크시트,0.0,77704
네일컬러,0.0,7544
아이케어,35.0,7566
바디워시,166.0,7908
아이케어,27.0,7590
핸드케어,0.0,106598
마스크시트,0.0,77709
파우더,2.0,7383
파운데이션,4.0,56661
팩트,8.0,7379
마스크시트,0.0,95380
마스크시트,0.0,26383
"넥케어,마스크시트",2.0,18422
네일컬러,38.0,1556
립스틱,26.0,7374
팩트,14.0,7387
비비크림,4.0,7393
아이섀도우,9.0,7340
아이섀도우,9.0,2536
아이섀도우,942.0,38259
"스킨,크림,모공케어",13.0,7616
바디워시,13.0,7946
여성향수,119.0,7924
클렌징폼,264.0,7864
"클렌징폼,스크럽/필링",757.0,7857
클렌징크림,55.0,7865
클렌징폼,390.0,7224
쉐딩,0.0,98504
네일컬러,11.0,7233
클렌징폼,2.0,99923
에센스,2.0,40434
아이라이너-리퀴드,135.0,89849
브러쉬,43.0,92136
핸드케어,320.0,7915
바디워시,30.0,7938
포인트리무버,87.0,73867
클렌징폼,118.0,76194
크림,1185.0,970
바디스크럽,54.0,62269
로션,78.0,57329
선쿠션,165.0,77351
로션,33.0,52185
파운데이션,1996.0,93679
아이섀도우,39.0,38262
스킨,273.0,68077
브러쉬,30.0,35106
마스크시트,2.0,102485
클렌징젤,118.0,76195
마스크시트,45.0,75718
뷰러,519.0,54497
마스크시트,28.0,48493
아이섀도우,115.0,78727
네일컬러,141.0,89567
아이소품,54.0,68233
페이스소품,71.0,44269
크림,202.0,56745
아이섀도우,20.0,100494
브러쉬,48.0,94889
아이섀도우,52.0,86856
트리트먼트/팩,50.0,7931
"로션,트러블케어",107.0,73607
립밤,39.0,62237
립틴트,297.0,81583
에센스,65.0,98812
클렌징오일,173.0,76196
브러쉬,43.0,103958
아이섀도우,629.0,475
크림,62.0,76453
아이소품,124.0,59556
"메이크업베이스,베이스프라이머",1637.0,86994
스킨,77.0,57337
블러셔,1574.0,7347
크림,169.0,89298
아이브로우-펜슬,144.0,93253
클렌징폼,37.0,79822
로션,322.0,89297
마스크시트,45.0,75733
로션,267.0,44953
수면팩,151.0,99829
아이섀도우,707.0,52609
에센스,190.0,65545
스킨,30.0,52189
선블록,48.0,90730
아이브로우-마스카라&리퀴드,258.0,91124
여성향수,46.0,75393
베이스프라이머,626.0,86998
페이스오일,37.0,98388
브러쉬,208.0,25596
네일리무버,306.0,1025
바디로션,132.0,7912
아이섀도우,266.0,80951
브러쉬,42.0,86876
"하이라이터,쉐딩",39.0,84750
로션,184.0,68089
아이소품,14.0,75047
여성향수,323.0,7928
비비크림,208.0,85854
아이라이너-리퀴드,496.0,7238
아이소품,12.0,101657
핸드케어,21.0,78004
에센스,19.0,75394
"스킨,모공케어",1570.0,2462
아이섀도우,19.0,102853
마스크시트,19.0,75729
아이브로우-펜슬,89.0,46305
샴푸,20.0,36282
헤어에센스,473.0,7907
페이스소품,36.0,72382
"에센스,링클케어",13.0,85845
크림,102.0,68081
컨실러,128.0,106223
페이스소품,11.0,36303
클렌징워터,54.0,27405
뷰러,276.0,37797
네일컬러,15.0,89568
립틴트,436.0,85156
여성향수,22.0,34316
여성향수,15.0,75392
립스틱,30.0,76688
스펀지/퍼프,12.0,49585
핸드케어,22.0,78001
핸드케어,29.0,78501
아이섀도우,32.0,104449
브러쉬,41.0,25590
톤업크림,211.0,91721
립글로스/락커,26.0,98499
클렌징폼,81.0,33745
마스크시트,35.0,75730
립밤,308.0,21254
스크럽/필링,119.0,66713
"스킨,트러블케어",120.0,73609
트러블케어,85.0,82045
크림,54.0,14643
팩트,176.0,7366
선블록,78.0,67549
네일컬러,18.0,97951
페이스소품,181.0,44893
립스틱,157.0,92788
립스틱,169.0,80949
에센스,35.0,51629
마스크시트,103.0,1247
염색제/퍼머제,110.0,92025
아이브로우-마스카라&리퀴드,2345.0,2146
립틴트,2065.0,80444
바디미스트,26.0,36327
브러쉬,95.0,25592
헤어소품,27.0,36309
선블록,39.0,67741
브러쉬,169.0,25609
마스크시트,61.0,75734
클렌징폼,120.0,88144
마스크시트,22.0,75723
네일영양,100.0,7526
픽서/영양제,2356.0,7349
아이브로우-펜슬,1536.0,7237
여성향수,18.0,80008
아이섀도우,160.0,80006
블러셔,256.0,80227
네일컬러,1.0,72921
핸드케어,2.0,69617
워시오프,0.0,78475
아이섀도우,49.0,75385
네일컬러,2.0,7543
"네일영양,베이스/탑코트/퀵드라이",31.0,7520
베이스/탑코트/퀵드라이,23.0,16937
네일아트/소품,9.0,49549
네일컬러,56.0,7552
네일컬러,100.0,54913
포인트리무버,1043.0,20003
아이섀도우,904.0,86319
브러쉬,566.0,25603
아이섀도우,10196.0,474
아이섀도우,3285.0,7234
아이섀도우,1107.0,89847
아이섀도우,363.0,92122
블러셔,2351.0,62205
메이크업베이스,2510.0,80598
아이섀도우,244.0,103715
아이섀도우,483.0,95366
브러쉬,1356.0,25608
마스크시트,668.0,75719
아이섀도우,82.0,88341
마스카라,102.0,80224
페이스오일,226.0,98389
마스카라,17.0,80225
네일컬러,6.0,80007
"메이크업베이스,하이라이터",106.0,830
아이라이너-펜슬&젤,21.0,22414
네일영양,6.0,7546
베이스/탑코트/퀵드라이,254.0,2885
네일영양,4.0,33994
네일영양,1.0,7547
네일영양,13.0,7535
여성향수,17.0,7917
여성향수,32.0,3317
바디워시,11.0,7948
마스카라,1.0,101973
마스크시트,0.0,101763
"워시오프,스크럽/필링",0.0,7896
"워시오프,스크럽/필링",2.0,7879
워시오프,1.0,7904
제모제/용품,149.0,36222
포인트리무버,11.0,7875
클렌징폼,0.0,103091
네일컬러,27.0,49197
"아이케어,마스크시트,립밤",0.0,86881
네일컬러,36.0,38271
립스틱,43.0,38268
네일아트/소품,4.0,38274
아이섀도우,65.0,38265
"파운데이션,쿠션타입",21.0,22406
크림,29.0,22404
네일아트/소품,3.0,80009
립틴트,38.0,80226
아이섀도우,241.0,89973
메이크업베이스,1313.0,80597
페이스소품,281.0,77032
브러쉬,84.0,25588
"크림,트러블케어",605.0,89299
수딩젤/팩,109.0,75952
립스틱,363.0,101646
클렌징오일,888.0,26380
립라이너,252.0,7516
립스틱,269.0,74965
브러쉬,41.0,86877
립틴트,2547.0,62213
아이소품,414.0,45129
아이케어,65.0,68085
브러쉬,406.0,25597
"링클케어,아이케어",99.0,51325
마스크시트,86.0,75722
컨실러,183.0,94487
클렌징오일,387.0,76762
클렌징폼,222.0,89300
스킨,977.0,89296
선블록,856.0,27245
아이소품,68.0,45133
"클렌징워터,포인트리무버",700.0,90916
에센스,645.0,67713
크림,665.0,7621
아이섀도우,44.0,101656
"링클케어,아이케어",266.0,51321
브러쉬,98.0,34908
립틴트,828.0,86147
마스카라,818.0,75937
립틴트,1054.0,94630
립스틱,1407.0,74684
포인트리무버,281.0,55477
마스크시트,109.0,75721
마스크시트,398.0,75727
브러쉬,52.0,94888
"아이섀도우,블러셔",234.0,27407
브러쉬,486.0,25598
파우더,260.0,91080
마스카라,7411.0,33543
블러셔,73.0,102852
"클렌징워터,포인트리무버",360.0,102874
마스크시트,53.0,75735
아이섀도우,190.0,92123
브러쉬,564.0,80950
아이섀도우,194.0,98208
선블록,21.0,90701
블러셔,209.0,86866
"포인트리무버,페이스소품",383.0,21229
파우더,435.0,26697
브러쉬,228.0,86874
크림,91.0,51989
여성향수,98.0,75388
아이소품,483.0,45125
아이섀도우,1383.0,49833
픽서/영양제,6834.0,7335
립밤,104.0,51993
클렌징오일,708.0,26381
마스카라,4841.0,34281
립글로스/락커,317.0,105230
립밤,121.0,81173
아이섀도우,624.0,61881
"핸드케어,풋케어",97.0,7916
하이라이터,44.0,86867
워시오프,11.0,68093
크림,6.0,23065
브러쉬,6.0,102854
핸드케어,3.0,50981
바디오일,3.0,52205
마스크시트,2.0,102480
하이라이터,3.0,103453
마스크시트,2.0,77691
스킨,2.0,7900
바디크림,2.0,17212
여성향수,29.0,75387
트리트먼트/팩,9.0,7942
헤어스타일링,9.0,80010
마스크시트,6.0,75726
클렌징폼,5.0,75383
선블록,8.0,104536
마스크시트,3.0,77802
마스크시트,3.0,16948
크림,3.0,7243
"바디워시,입욕제",4.0,93451
링클케어,1.0,85842
립밤,12.0,101650
팩트,4.0,87148
페이스소품,3.0,103096
여성향수,7.0,69629
헤어에센스,4.0,7947
메이크업베이스,508.0,23382
"스킨,링클케어",4.0,85851
"바디로션,바디워시",1.0,88067
마스크시트,1.0,50973
선스틱,1.0,106465
"헤어스타일링,헤어스타일링",1.0,7893
바디로션,8.0,52217
아이소품,4.0,90413
픽서/영양제,331.0,7338
아이섀도우,21.0,106543
네일영양,28.0,7545
베이스/탑코트/퀵드라이,9.0,88857
스펀지/퍼프,4.0,94956
쉐딩,3.0,103452
에센스,2.0,85281
클렌징폼,2.0,99925
"헤어에센스,바디미스트",30.0,7929
브러쉬,37.0,25594
페이스오일,12.0,21330
스펀지/퍼프,8.0,92027
수면팩,12.0,66709
마스크시트,7.0,102482
풋케어,6.0,7955
페이스소품,3.0,96966
마스크시트,2.0,87467
마스크시트,2.0,87466
마스크시트,2.0,77796
페이스소품,2.0,101660
바디로션,2.0,33743
페이스소품,2.0,97950
페이스소품,4.0,101663
바디로션,1.0,33742
아이소품,1.0,101659
헤어에센스,1.0,105292
마스크시트,1.0,77797
마스크시트,1.0,77699
워시오프,1.0,104402
아이섀도우,2.0,96803
마스크시트,10.0,50977
브러쉬,8.0,25600
페이스소품,8.0,91859
바디크림,6.0,7940
브러쉬,4.0,94891
팩트,3.0,76017
수면팩,3.0,78478
워시오프,3.0,78477
마스크시트,1.0,102481
마스크시트,1.0,77801
바디워시,1.0,36321
스펀지/퍼프,0.0,94955
마스크시트,1.0,77705
마스크시트,1.0,33995
블러셔,1.0,98495
트리트먼트/팩,1.0,36285
네일아트/소품,1.0,87174
풋케어,1.0,7949
마스크시트,1.0,7620
아이소품,1.0,86873
헤어스타일링,4.0,76915
바디로션,2.0,33744
브러쉬,2.0,94882
"마스크시트,핸드케어",2.0,7934
마스크시트,2.0,26384
마스크시트,2.0,95381
바디로션,5.0,16947
립스틱,6.0,81581
베이스/탑코트/퀵드라이,7.0,88859
수딩젤/팩,2.0,96693
마스크시트,1.0,77827
컨실러,1.0,102431
"네일아트/소품,네일컬러",1.0,86871
필오프,1.0,10668
선스틱,3.0,104544
여성향수,1.0,93192
여성향수,1.0,93195
브러쉬,1.0,94887
클렌징폼,2.0,99924
핸드케어,1.0,7957
바디로션,19.0,7943
립스틱,21.0,101647
립틴트,615.0,91884
핸드케어,8.0,78003
마스크시트,9.0,98123
마스크시트,2.0,77799
로션,2.0,7903
바디워시,2.0,36315
스펀지/퍼프,2.0,78684
수딩젤/팩,2.0,96694
"바디로션,바디워시",2.0,88065
헤어스타일링,1.0,82898
바디미스트,5.0,36336
아이라이너-펜슬&젤,6.0,104405
립글로스/락커,24.0,92121
마스크시트,3.0,77830
풋케어,3.0,7956
쉐딩,4.0,104670
로션,6.0,33707
핸드케어,12.0,78504
페이스소품,18.0,56201
핸드케어,2.0,79018
브러쉬,8.0,99867
스펀지/퍼프,5.0,94903
바디로션,23.0,62265
여성향수,5.0,93186
페이스소품,126.0,1609
클렌징폼,64.0,88147
마스크시트,22.0,75728
립밤,22.0,98501
스펀지/퍼프,8.0,75638
여성향수,7.0,93191
아이케어,4.0,85847
"하이라이터,아이브로우-파우더,아이브로우-마스카라&리퀴드",23.0,86879
"파운데이션,쿠션타입",1060.0,80637
스펀지/퍼프,8.0,91400
염색제/퍼머제,7.0,80984
컨실러,4.0,85498
선블록,11.0,103956
헤어에센스,24.0,86878
"아이섀도우,하이라이터,블러셔",126.0,99604
"립스틱,아이섀도우,블러셔",12.0,99728
여성향수,11.0,93189
"크림,링클케어",5.0,85849
필오프,11.0,65317
"비비크림,쿠션타입",546.0,75624
브러쉬,8.0,94890
립틴트,23.0,94717
페이스소품,27.0,56189
"하이라이터,블러셔",57.0,81902
수면팩,9.0,83986
픽서/영양제,310.0,1976
"립라이너,아이라이너-펜슬&젤",1473.0,7232
핸드케어,5.0,78000
여성향수,34.0,75389
클렌징워터,12.0,75439
네일컬러,49.0,24322
트리트먼트/팩,84.0,7932
스킨,10.0,75395
여성향수,27.0,22762
마스크시트,16.0,98121
헤어에센스,26.0,20002
여성향수,20.0,75386
마스크시트,10.0,77795
네일컬러,13.0,92126
아이브로우-마스카라&리퀴드,825.0,54641
네일아트/소품,26.0,36312
바디미스트,23.0,36333
여성향수,163.0,7921
여성향수,10.0,75390
미스트,85.0,7563
핸드케어,11.0,78006
트리트먼트/팩,8.0,50969
아이소품,7.0,86872
페이스소품,7.0,104547
여성향수,6.0,94527
아이섀도우,607.0,473
마스크시트,15.0,75731
미스트,36.0,50961
마스크시트,16.0,77777
수딩젤/팩,27.0,76045
"파운데이션,쿠션타입",145.0,103782
바디워시,9.0,16946
네일컬러,24.0,49557
스크럽/필링,78.0,103217
선블록,16.0,73868
바디로션,9.0,93449
아이섀도우,6.0,106474
마스크시트,3.0,77825
바디미스트,3.0,104541
마스크시트,2.0,77794
여성향수,8.0,49689
마스크시트,5.0,102484
수면팩,2.0,83987
스크럽/필링,18.0,79401
마스크시트,8.0,98120
바디밤/파우더,7.0,93656
"컨실러,하이라이터,블러셔,쉐딩",5.0,81579
