,category,num_of_reviews,product_id
15843,크림,0.0,33424
15844,에센스,0.0,53417
15845,핸드케어,3.0,2248
15846,크림,2.0,33392
15847,크림,1.0,27703
15848,네일컬러,0.0,78861
15849,네일리무버,0.0,94617
15850,에센스,0.0,78859
15851,로션,0.0,74753
15852,아이섀도우,5.0,457
15853,여성향수,47.0,3299
15854,립글로스/락커,3.0,98444
15855,"포인트프라이머,컨실러",7.0,819
15856,립글로스/락커,2.0,89239
15857,비비크림,4.0,92194
15858,브러쉬,1.0,90077
15859,핸드케어,6.0,34035
15860,여성향수,7.0,45881
15861,"파운데이션,파우더",3.0,17027
15862,헤어에센스,1.0,94601
15863,베이스프라이머,1.0,17030
15864,파우더,3.0,92228
15865,"파운데이션,파우더",2.0,18700
15866,마스카라,4.0,24223
15867,샴푸,1.0,94612
15868,메이크업베이스,1.0,92196
15869,"바디밤/파우더,파우더",2.0,80554
15870,클렌징오일,0.0,102872
15871,아이섀도우,0.0,101901
15872,바디크림,0.0,17025
15873,"헤어에센스,바디크림",0.0,83434
15874,트리트먼트/팩,0.0,94616
15875,샴푸,0.0,94614
15876,샴푸,0.0,94609
15877,샴푸,0.0,94610
15878,헤어에센스,0.0,94605
15879,헤어에센스,0.0,94603
15880,파우더,0.0,820
15881,픽서/영양제,0.0,78860
15882,"파운데이션,파우더",0.0,97837
15883,여성향수,2.0,106221
15884,브러쉬,0.0,90075
15885,베이스프라이머,1.0,47833
15886,아이섀도우,0.0,101900
15887,아이섀도우,0.0,101902
15888,아이섀도우,0.0,101903
15889,아이섀도우,0.0,101899
15890,컨실러,0.0,102879
15891,립밤,166.0,1841
15892,립스틱,90.0,1840
15893,파우더,0.0,105127
15894,파우더,0.0,105124
15895,아이섀도우,0.0,101898
15896,하이라이터,1.0,83433
15897,헤어에센스,3.0,94604
15898,아이라이너-펜슬&젤,4.0,56613
15899,비비크림,12.0,58161
15900,여성향수,24.0,79603
15901,베이스프라이머,11.0,17028
15902,립밤,103.0,19985
15903,블러셔,15.0,65397
15904,여성향수,41.0,49401
15905,파우더,80.0,17026
15906,여성향수,134.0,2750
15907,네일컬러,28.0,1538
15908,여성향수,42.0,76613
15909,여성향수,32.0,97465
15910,여성향수,45.0,50193
15911,립스틱,114.0,17029
15912,여성향수,78.0,2808
15913,여성향수,285.0,3280
15914,"하이라이터,블러셔",39.0,1795
15915,아이브로우-파우더,116.0,1880
15916,여성향수,509.0,3289
15917,립밤,170.0,1839
15918,립틴트,2.0,78863
15919,여성향수,688.0,3310
15920,마스카라,18.0,1862
15921,베이스프라이머,11.0,78231
15922,여성향수,169.0,16708
15923,여성향수,8.0,95034
15924,비비크림,18.0,33501
15925,립스틱,6.0,102297
15926,마스카라,5.0,33503
15927,파운데이션,11.0,34394
15928,여성향수,9.0,49153
15929,팩트,10.0,1793
15930,바디로션,7.0,17024
15931,팩트,3.0,90028
15932,픽서/영양제,2.0,1881
15933,블러셔,3.0,88781
15934,립글로스/락커,15.0,26057
15935,립글로스/락커,8.0,90782
15936,여성향수,35.0,3294
15937,립스틱,10.0,44917
15938,여성향수,12.0,38424
15939,파운데이션,5.0,78862
15940,베이스프라이머,9.0,1794
15941,여성향수,7.0,33502
15942,립스틱,8.0,24427
15943,여성향수,14.0,47677
15944,뷰러,20.0,61893
15945,페이스소품,6.0,57041
15946,크림,0.0,94988
15947,"바디오일,바디슬리밍",1.0,106444
15948,아이케어,0.0,30607
15949,"바디오일,바디슬리밍",0.0,106445
15950,"바디오일,바디슬리밍",0.0,106447
15951,필오프,0.0,104215
15952,스킨,1.0,30592
15953,"바디오일,바디슬리밍",0.0,106449
15954,크림,2.0,30606
15955,에센스,0.0,86820
15956,에센스,0.0,30627
15957,클렌징밀크,0.0,30618
15958,클렌징밀크,0.0,30621
15959,에센스,0.0,30628
15960,에센스,0.0,30633
15961,바디워시,0.0,86804
15962,바디워시,0.0,86807
15963,바디워시,0.0,86806
15964,바디워시,0.0,86808
15965,바디워시,0.0,86802
15966,에센스,0.0,30624
15967,에센스,0.0,86786
15968,"에센스,링클케어",0.0,86787
15969,포인트리무버,0.0,30622
15970,바디워시,0.0,86805
15971,클렌징폼,0.0,30620
15972,에센스,0.0,86819
15973,크림,0.0,30615
15974,에센스,0.0,30625
15975,클렌징젤,0.0,30616
15976,클렌징크림,0.0,30614
15977,스킨,0.0,30623
15978,"크림,링클케어",0.0,86800
15979,마스크시트,0.0,86781
15980,아이케어,0.0,86798
15981,클렌징젤,0.0,30619
15982,에센스,0.0,30632
15983,크림,0.0,86785
15984,크림,0.0,86783
15985,아이케어,0.0,86621
15986,크림,0.0,86782
15987,립밤,0.0,86796
15988,에센스,0.0,30626
15989,아이케어,0.0,81760
15990,에센스,0.0,86790
15991,에센스,30.0,57245
15992,에센스,7.0,66421
15993,에센스,1.0,30609
15994,스킨,1.0,30612
15995,크림,1.0,86611
15996,에센스,1.0,30629
15997,클렌징밀크,1.0,30611
15998,에센스,1.0,30630
15999,스킨,1.0,30617
16000,클렌징밀크,0.0,30610
16001,크림,0.0,86609
16002,크림,0.0,86606
16003,스킨,0.0,30631
16004,에센스,0.0,86789
16005,클렌징밀크,0.0,30613
16006,"링클케어,아이케어",2.0,30608
16007,크림,0.0,86614
16008,크림,0.0,86618
16009,크림,0.0,86793
16010,크림,0.0,86792
16011,바디로션,0.0,86811
16012,바디로션,0.0,86815
16013,바디로션,0.0,86817
16014,바디로션,0.0,86812
16015,바디로션,0.0,86813
16016,바디로션,0.0,86814
16017,바디로션,0.0,86809
16018,크림,0.0,86794
16019,에센스,0.0,86791
16020,에센스,0.0,86822
16021,아이케어,0.0,86616
16022,바디로션,0.0,86816
16023,크림,0.0,84014
16024,여성향수,0.0,83196
16025,로션,0.0,83199
16026,워시오프,0.0,96326
16027,린스/컨디셔너,0.0,101152
16028,에센스,0.0,96582
16029,"에센스,트리트먼트/팩",0.0,96588
16030,크림,0.0,96333
16031,크림,0.0,96337
16032,워시오프,1.0,96595
16033,로션,0.0,96586
16034,스킨,0.0,96596
16035,에센스,0.0,96332
16036,크림,0.0,96325
16037,크림,0.0,96322
16038,클렌징티슈,1.0,106503
16039,에센스,0.0,96578
16040,클렌징크림,0.0,96336
16041,크림,0.0,96330
16042,미스트,1.0,93479
16043,워시오프,1.0,105251
16044,바디크림,1.0,106118
16045,크림,2.0,50365
16046,크림,2.0,95788
16047,크림,2.0,50369
16048,클렌징폼,0.0,96323
16049,클렌징밀크,1.0,96328
16050,스크럽/필링,0.0,96590
16051,아이케어,0.0,96581
16052,페이스오일,0.0,96576
16053,클렌징크림,0.0,96583
16054,포인트리무버,10.0,78076
16055,포인트리무버,2.0,78073
16056,포인트리무버,0.0,78075
16057,필오프,0.0,15608
16058,필오프,0.0,15619
16059,필오프,0.0,10666
16060,필오프,0.0,15606
16061,필오프,0.0,15607
16062,필오프,0.0,15612
16063,필오프,0.0,15622
16064,필오프,0.0,15625
16065,필오프,0.0,15620
16066,필오프,0.0,15618
16067,필오프,0.0,15624
16068,필오프,4.0,15611
16069,필오프,4.0,15623
16070,필오프,3.0,15621
16071,필오프,8.0,15617
16072,필오프,7.0,15614
16073,필오프,3.0,15609
16074,필오프,6.0,15616
16075,필오프,5.0,15613
16076,필오프,30.0,15615
16077,필오프,2.0,15610
16078,마스크시트,1.0,95302
16079,청결제,0.0,42690
16080,크림,0.0,103720
16081,워시오프,1.0,26279
16082,바디슬리밍,2.0,26276
16083,스크럽/필링,1.0,26278
16084,스킨,0.0,26280
16085,스크럽/필링,0.0,26281
16086,바디스크럽,0.0,26277
16087,방향제,1.0,102635
16088,방향제,0.0,103933
16089,방향제,0.0,102634
16090,에센스,0.0,96429
16091,클렌징폼,0.0,96424
16092,미스트,0.0,96426
16093,크림,0.0,96418
16094,스킨,0.0,96417
16095,클렌징폼,0.0,96415
16096,에센스,0.0,96421
16097,베이비스킨케어,0.0,96430
16098,클렌징비누,2.0,75001
16099,바디워시,1.0,95419
16100,크림,0.0,96419
16101,크림,0.0,96427
16102,바디워시,2.0,95420
16103,베이비바디,0.0,101313
16104,베이비클렌저/샴푸,0.0,101306
16105,베이비스킨케어,0.0,101308
16106,베이비스킨케어,0.0,101309
16107,맘케어,0.0,101315
16108,베이비바디,0.0,101311
16109,맘케어,0.0,101314
16110,"청결제,맘케어",2.0,101316
16111,베이비바디,1.0,101334
16112,베이비클렌저/샴푸,1.0,101312
16113,베이비클렌저/샴푸,1.0,101307
16114,베이비바디,1.0,101310
16115,워시오프,0.0,2344
16116,"크림,트러블케어",0.0,2337
16117,로션,0.0,2333
16118,클렌징워터,0.0,2342
16119,스킨,0.0,2332
16120,에센스,0.0,2338
16121,"크림,트러블케어",0.0,2336
16122,"크림,화이트닝케어",0.0,2340
16123,에센스,0.0,2339
16124,비비크림,53.0,2345
16125,크림,0.0,2335
16126,"페이스오일,바디오일",1.0,2343
16127,선블록,3.0,2341
16128,에센스,0.0,2334
16129,비비크림,42.0,1712
16130,비비크림,9.0,20148
16131,씨씨크림,0.0,104308
16132,"트러블케어,클렌징폼",0.0,73464
16133,선블록,0.0,96903
16134,크림,1.0,80328
16135,"제모제/용품,애프터쉐이브",0.0,101476
16136,마스크시트,1.0,27386
16137,청결제,1.0,101475
16138,수딩젤/팩,15.0,36177
16139,청결제,9.0,66869
16140,바디로션,1.0,83097
16141,하이라이터,1.0,53129
16142,파우더,0.0,53125
16143,크림,0.0,37686
16144,건강/다이어트식품,3.0,18707
16145,남성향수,1.0,56985
16146,파운데이션,0.0,102159
16147,파운데이션,0.0,102160
16148,크림,0.0,73984
16149,바디스크럽,0.0,81227
16150,바디로션,0.0,101652
16151,바디로션,0.0,27803
16152,스킨,6.0,76222
16153,선블록,2.0,71193
16154,바디크림,0.0,101654
16155,바디크림,1.0,101653
16156,바디로션,4.0,53193
16157,바디스크럽,6.0,51165
16158,바디크림,2.0,53345
16159,바디로션,2.0,53349
16160,바디로션,13.0,27801
16161,바디로션,6.0,53189
16162,바디워시,1.0,97390
16163,립밤,3.0,97276
16164,크림,0.0,103046
16165,클렌징비누,0.0,82052
16166,클렌징폼,0.0,71860
16167,로션,1.0,64365
16168,클렌징크림,0.0,64181
16169,"스킨,트러블케어",5.0,43245
16170,로션,1.0,64369
16171,트리트먼트/팩,1.0,100545
16172,크림,0.0,60445
16173,에센스,0.0,60443
16174,에센스,0.0,60435
16175,스크럽/필링,0.0,60454
16176,크림,0.0,60447
16177,아이케어,0.0,60434
16178,클렌징폼,0.0,60455
16179,미스트,0.0,60442
16180,클렌징,0.0,87133
16181,메이크업,0.0,87130
16182,크림,0.0,87131
16183,마스크/팩,0.0,87135
16184,립글로스/락커,0.0,99942
16185,"파운데이션,쿠션타입",1.0,27878
16186,하이라이터,13.0,27879
16187,파운데이션,1.0,92199
16188,크림,1.0,71245
16189,에센스,1.0,102514
16190,클렌징폼,0.0,71221
16191,스킨,0.0,71249
16192,바디오일,0.0,2245
16193,렌즈관리용품,300.0,71529
16194,렌즈관리용품,0.0,101893
16195,렌즈관리용품,96.0,71534
16196,렌즈관리용품,231.0,71538
16197,렌즈관리용품,1017.0,71526
16198,에센스,0.0,103666
16199,에센스,0.0,103667
16200,립밤,0.0,99744
16201,"페이스오일,여성향수,아로마테라피",0.0,20295
16202,립밤,0.0,99742
16203,스킨,0.0,54185
16204,에센스,0.0,57153
16205,립밤,0.0,99741
16206,립밤,0.0,99743
16207,로션,0.0,57597
16208,아이케어,0.0,54145
16209,아이케어,0.0,57605
16210,"바디워시,베이비클렌저/샴푸",0.0,73488
16211,클렌징비누,0.0,54161
16212,스킨,0.0,54177
16213,클렌징비누,0.0,54165
16214,클렌징폼,1.0,105084
16215,스킨,0.0,57601
16216,립밤,1.0,54129
16217,베이비바디,2.0,73487
16218,크림,1.0,57593
16219,페이스오일,34.0,54125
16220,클렌징폼,30.0,104181
16221,"미스트,스킨",56.0,2214
16222,페이스오일,6.0,54149
16223,스킨,3.0,54181
16224,페이스오일,3.0,54137
16225,클렌징밀크,1.0,105081
16226,스킨,1.0,54173
16227,페이스오일,1.0,54121
16228,클렌징워터,1.0,54153
16229,크림,1.0,57609
16230,에센스,1.0,54141
16231,스킨,1.0,54169
16232,립밤,1.0,54133
16233,"크림,바디크림,베이비스킨케어",0.0,21392
16234,샴푸,0.0,21389
16235,"선블록,베이비선케어",0.0,21391
16236,베이비바디,0.0,21390
16237,"크림,베이비스킨케어",0.0,21393
16238,베이비클렌저/샴푸,0.0,2243
16239,베이비클렌저/샴푸,0.0,21388
16240,베이비바디,0.0,21394
16241,베이비바디,0.0,21387
16242,헤어/바디,15.0,2326
16243,샴푸,1.0,97664
16244,헤어/바디,0.0,99694
16245,네일영양,3.0,11302
16246,풋케어,11.0,11344
16247,풋케어,9.0,11303
16248,풋케어,1.0,102280
16249,핸드케어,3.0,94654
16250,트리트먼트/팩,78.0,78591
16251,샴푸,131.0,78590
16252,크림,85.0,11121
16253,"미스트,헤어에센스,바디미스트",7.0,18093
16254,"클렌징폼,바디워시",7.0,18094
16255,클렌징폼,2.0,100865
16256,"입욕제,베이비바디",1.0,100491
16257,입욕제,3.0,100488
16258,입욕제,2.0,100489
16259,입욕제,3.0,100490
16260,팬티라이너,0.0,95877
16261,린스/컨디셔너,3.0,22449
16262,로션,16.0,57257
16263,클렌징워터,19.0,27277
16264,트리트먼트/팩,5.0,22464
16265,청결제,7.0,74236
16266,선스프레이,2.0,22447
16267,샴푸,14.0,22453
16268,헤어에센스,1.0,22462
16269,선블록,11.0,22446
16270,헤어스타일링,1.0,22457
16271,헤어에센스,1.0,22459
16272,샴푸,3.0,22455
16273,헤어스타일링,0.0,22458
16274,바디워시,206.0,22439
16275,헤어에센스,0.0,22456
16276,헤어스타일링,0.0,22461
16277,헤어스타일링,0.0,22460
16278,린스/컨디셔너,1.0,22454
16279,바디오일,9.0,22445
16280,팬티라이너,26.0,74229
16281,대형,11.0,74235
16282,샴푸,11.0,22452
16283,대형,81.0,74232
16284,"클렌징비누,목욕비누",173.0,22444
16285,바디로션,413.0,22441
16286,"바디로션,핸드케어",62.0,22440
16287,중형,92.0,74234
16288,샴푸,46.0,22448
16289,핸드케어,29.0,22443
16290,린스/컨디셔너,20.0,22451
16291,소형,26.0,74230
16292,소형,19.0,74233
16293,중형,23.0,74231
16294,바디로션,26.0,89116
16295,"클렌징비누,목욕비누",12.0,22442
16296,헤어에센스,11.0,22463
16297,스킨,20.0,57253
16298,바디워시,17.0,22438
16299,샴푸,50.0,22450
16300,에센스,4.0,77276
16301,크림,1.0,77878
16302,에센스,1.0,80310
16303,크림,6.0,65025
16304,여성향수,0.0,100752
16305,남성향수,0.0,100751
16306,베이비선케어,1.0,30652
16307,베이비선케어,1.0,30654
16308,네일컬러,1.0,92719
16309,핸드케어,2.0,100708
16310,바디크림,2.0,90783
16311,제모제/용품,25.0,77681
16312,"립틴트,블러셔,씨씨크림",0.0,77682
16313,코팩,0.0,77683
16314,마스크시트,0.0,105363
16315,아이케어,0.0,105362
16316,핸드케어,0.0,105364
16317,에센스,1.0,97401
16318,비비크림,3.0,80593
16319,에센스,0.0,97403
16320,클렌징폼,1.0,97406
16321,크림,8.0,58853
16322,선블록,1.0,93545
16323,헤어에센스,0.0,1386
16324,샴푸,0.0,73137
16325,바디워시,15.0,24775
16326,바디워시,7.0,24776
16327,바디워시,5.0,24774
16328,트리트먼트/팩,1.0,34080
16329,대형,2.0,74985
16330,대형,0.0,102161
16331,중형,1.0,102162
16332,팬티라이너,3.0,74986
16333,마스크시트,1.0,79636
16334,마스크시트,0.0,79753
16335,마스크시트,0.0,82526
16336,마스크시트,0.0,83718
16337,마스크시트,0.0,82844
16338,건강/다이어트식품,0.0,97716
16339,건강/다이어트식품,0.0,97720
16340,건강/다이어트식품,0.0,97721
16341,건강/다이어트식품,0.0,97719
16342,건강/다이어트식품,0.0,97718
16343,마스크시트,1.0,60080
16344,포인트리무버,0.0,106207
16345,립스틱,0.0,61989
16346,선블록,0.0,74090
16347,아이섀도우,0.0,74091
16348,바디워시,2.0,21117
16349,"페이스오일,링클케어",0.0,21108
16350,에센스,3.0,21114
16351,"파운데이션,쿠션타입",62.0,20147
16352,에센스,0.0,101481
16353,"립글로스/락커,립틴트",9.0,21110
16354,에센스,1.0,21112
16355,"크림,링클케어",1.0,21111
16356,마스크시트,1.0,21109
16357,"파운데이션,쿠션타입",1.0,102327
16358,쿠션타입,7.0,43440
16359,미스트,7.0,21113
16360,샴푸,15.0,64089
16361,샴푸,17.0,64097
16362,바디워시,1.0,21116
16363,바디워시,0.0,21115
16364,크림,3.0,79192
16365,클렌징비누,0.0,98384
16366,크림,0.0,100312
16367,페이스오일,0.0,105469
16368,클렌징폼,3.0,79191
16369,마스크시트,2.0,88411
16370,선블록,53.0,105471
16371,스킨,26.0,79194
16372,크림,3.0,88992
16373,스킨,11.0,79193
16374,클렌징폼,467.0,20741
16375,핸드케어,8.0,79905
16376,크림,1.0,84146
16377,"파운데이션,쿠션타입",11.0,99017
16378,에센스,1.0,84148
16379,블러셔,2.0,84132
16380,마스카라,1.0,84154
16381,"하이라이터,쉐딩",5.0,84133
16382,로션,4.0,98479
16383,아이섀도우,4.0,84135
16384,로션,4.0,84130
16385,스킨,4.0,98474
16386,페이스소품,27.0,48985
16387,비비크림,365.0,20742
16388,스크럽/필링,87.0,36972
16389,필오프,1.0,106294
16390,필오프,92.0,36975
16391,린스/컨디셔너,16.0,57109
16392,선블록,33.0,95265
16393,로션,176.0,36960
16394,크림,1.0,84129
16395,로션,20.0,36957
16396,에센스,4.0,98478
16397,스킨,1.0,84142
16398,팬티라이너,39.0,74221
16399,바디워시,19.0,27056
16400,스킨,12.0,84080
16401,립밤,13.0,77083
16402,메이크업베이스,23.0,67409
16403,마스크시트,9.0,84139
16404,헤어에센스,14.0,75781
16405,에센스,13.0,98476
16406,립밤,14.0,84149
16407,청결제,20.0,70125
16408,에센스,9.0,84077
16409,헤어에센스,7.0,81423
16410,바디로션,9.0,80135
16411,아이케어,4.0,98480
16412,팩트,19.0,46741
16413,크림,4.0,98481
16414,스펀지/퍼프,2.0,84150
16415,로션,2.0,84143
16416,파운데이션,6.0,68445
16417,마스카라,2.0,84152
16418,아이브로우-펜슬,6.0,76371
16419,립스틱,7.0,84072
16420,바디로션,29.0,73176
16421,샴푸,101.0,57105
16422,아이케어,130.0,33359
16423,스킨,271.0,35640
16424,크림,84.0,36963
16425,로션,160.0,35919
16426,"에센스,트러블케어",295.0,22862
16427,핸드케어,84.0,34253
16428,클렌징크림,162.0,20740
16429,에센스,149.0,36951
16430,스킨,200.0,36948
16431,크림,51.0,84074
16432,에센스,42.0,36954
16433,선블록,1805.0,22476
16434,미스트,160.0,49129
16435,중형,188.0,74219
16436,대형,91.0,74220
16437,클렌징폼,22.0,36969
16438,클렌징워터,77.0,26813
16439,바디슬리밍,7.0,76903
16440,클렌징티슈,0.0,94503
16441,마스크시트,0.0,100696
16442,"파운데이션,쿠션타입",2.0,106483
16443,코팩,7.0,91151
16444,톤업크림,128.0,90183
16445,씨씨크림,8.0,55617
16446,"파운데이션,쿠션타입",4.0,73287
16447,크림,22.0,76520
16448,에센스,7.0,55613
16449,수면팩,3.0,76113
16450,에센스,2.0,102670
16451,크림,7.0,72385
16452,건강/다이어트식품,2.0,18704
16453,에센스,0.0,90847
16454,컬러렌즈,5.0,71654
16455,컬러렌즈,12.0,71604
16456,컬러렌즈,4.0,72346
16457,컬러렌즈,22.0,71634
16458,컬러렌즈,3.0,74969
16459,컬러렌즈,10.0,71642
16460,컬러렌즈,0.0,81053
16461,컬러렌즈,1.0,71791
16462,컬러렌즈,9.0,84560
16463,컬러렌즈,14.0,71640
16464,컬러렌즈,16.0,71600
16465,컬러렌즈,11.0,71591
16466,컬러렌즈,13.0,84563
16467,컬러렌즈,8.0,71594
16468,컬러렌즈,19.0,84561
16469,컬러렌즈,11.0,71598
16470,컬러렌즈,14.0,71646
16471,컬러렌즈,26.0,71608
16472,컬러렌즈,7.0,84562
16473,"파운데이션,쿠션타입",21.0,91126
16474,화이트닝케어,3.0,77898
16475,립밤,4.0,95100
16476,미스트,2.0,77895
16477,선블록,1.0,77894
16478,크림,4.0,77896
16479,선쿠션,67.0,76701
16480,크림,3.0,77897
16481,립스틱,0.0,2266
16482,아이섀도우,0.0,2267
16483,바디워시,0.0,90107
16484,하이라이터,0.0,89157
16485,립틴트,0.0,89150
16486,파운데이션,0.0,89151
16487,립밤,0.0,89147
16488,바디워시,0.0,90040
16489,아이섀도우,0.0,89163
16490,바디워시,0.0,90108
16491,바디스크럽,0.0,106220
16492,바디스크럽,1.0,105262
16493,아이브로우-펜슬,0.0,89161
16494,립스틱,0.0,89149
16495,아이라이너-리퀴드,0.0,89160
16496,컨실러,0.0,89153
16497,아이섀도우,0.0,89165
16498,바디워시,0.0,90038
16499,하이라이터,0.0,89152
16500,쉐딩,0.0,89154
16501,바디워시,0.0,90106
16502,아이브로우-마스카라&리퀴드,0.0,89162
16503,하이라이터,0.0,89156
16504,립라이너,1.0,90110
16505,블러셔,0.0,106424
16506,블러셔,31.0,89159
16507,바디워시,4.0,90102
16508,아이섀도우,2.0,89166
16509,바디미스트,2.0,91006
16510,바디워시,2.0,90098
16511,컨실러,0.0,89155
16512,바디워시,2.0,90100
16513,"립틴트,블러셔",2.0,89158
16514,네일컬러,1.0,99204
16515,립스틱,4.0,89146
16516,바디크림,1.0,105260
16517,바디워시,1.0,90099
16518,바디오일,1.0,104460
16519,아이섀도우,1.0,103383
16520,바디워시,1.0,90042
16521,하이라이터,4.0,89148
16522,바디워시,1.0,90103
16523,아이라이너-펜슬&젤,1.0,89164
16524,클렌징폼,0.0,27535
16525,미스트,0.0,27593
16526,클렌징폼,0.0,27534
16527,클렌징폼,0.0,27536
16528,바디워시,0.0,27352
16529,핸드케어,0.0,27538
16530,클렌징폼,0.0,27532
16531,미스트,0.0,27541
16532,클렌징폼,0.0,27351
16533,미스트,0.0,27353
16534,페이스오일,0.0,27355
16535,미스트,0.0,27542
16536,바디워시,0.0,27537
16537,미스트,0.0,27540
16538,에센스,0.0,27354
16539,헤어에센스,0.0,27539
16540,수면팩,0.0,27357
16541,"브러쉬,페이스소품",3.0,27356
16542,클렌징폼,1.0,27350
16543,클렌징폼,0.0,27533
16544,에센스,0.0,39597
16545,아이케어,0.0,39591
16546,핸드케어,0.0,39627
16547,"바디크림,핸드케어",0.0,39630
16548,스킨,0.0,39615
16549,핸드케어,0.0,39636
16550,바디워시,0.0,39633
16551,립밤,0.0,39624
16552,크림,0.0,39600
16553,크림,1.0,39609
16554,클렌징워터,1.0,39618
16555,워시오프,1.0,39621
16556,스킨,1.0,39588
16557,크림,0.0,39603
16558,크림,1.0,76223
16559,수딩젤/팩,0.0,78362
16560,에센스,0.0,105634
16561,에센스,0.0,105636
16562,에센스,0.0,105632
16563,에센스,0.0,105633
16564,에센스,0.0,105628
16565,"로션,스킨,크림",0.0,90753
16566,아이케어,0.0,90750
16567,마스크시트,1.0,104647
16568,크림,1.0,90749
16569,마스크시트,0.0,104642
16570,에센스,9.0,104651
16571,로션,1.0,90748
16572,에센스,21.0,90745
16573,스킨,36.0,90747
16574,에센스,111.0,90751
16575,남성향수,0.0,96829
16576,남성향수,0.0,96828
16577,여성향수,0.0,96820
16578,향초,0.0,25332
16579,여성향수,0.0,25334
16580,여성향수,0.0,25329
16581,여성향수,0.0,78376
16582,남성향수,0.0,25336
16583,여성향수,0.0,25326
16584,향초,0.0,25333
16585,향초,0.0,25331
16586,여성향수,0.0,25323
16587,여성향수,0.0,25321
16588,향초,0.0,25328
16589,클렌징비누,0.0,25327
16590,여성향수,0.0,25330
16591,바디워시,0.0,25335
16592,바디로션,0.0,25320
16593,여성향수,2.0,25324
16594,여성향수,3.0,25325
16595,여성향수,2.0,25322
16596,여성향수,3.0,25316
16597,립틴트,2.0,83080
16598,립스틱,8.0,68357
16599,크림,9.0,20976
16600,립틴트,5.0,79723
16601,스킨,4.0,95781
16602,쿠션타입,14.0,74489
16603,클렌징폼,13.0,20973
16604,코팩,14.0,72989
16605,립틴트,0.0,95305
16606,로션,0.0,95816
16607,스킨,0.0,95817
16608,비비크림,1.0,72986
16609,로션,4.0,95780
16610,클렌징폼,1.0,99208
16611,팩트,9.0,33456
16612,미스트,2.0,20977
16613,선블록,44.0,38511
16614,"스킨,트러블케어",35.0,20974
16615,선블록,3.0,89614
16616,"로션,트러블케어",28.0,20975
16617,트러블케어,12.0,80666
16618,"비비크림,립스틱,블러셔",27.0,20978
16619,클렌징폼,3.0,92239
16620,풋케어,1.0,72990
16621,비비크림,1.0,72982
16622,트리트먼트/팩,1.0,80667
16623,마스크시트,1.0,79722
16624,바디로션,5.0,26070
16625,바디로션,0.0,26068
16626,페이스소품,0.0,99287
16627,크림,1.0,90702
16628,크림,2.0,71864
16629,스킨,2.0,71863
16630,페이스소품,4.0,82803
16631,마스크시트,12.0,86891
16632,마스크시트,0.0,106171
16633,크림,0.0,23295
16634,워시오프,0.0,23300
16635,아이케어,0.0,23298
16636,페이스오일,0.0,23296
16637,스크럽/필링,0.0,23293
16638,에센스,0.0,23299
16639,스킨,0.0,23292
16640,크림,0.0,23297
16641,클렌징크림,0.0,23291
16642,크림,0.0,23294
16643,향초,14.0,43494
16644,향초,4.0,43539
16645,향초,4.0,43533
16646,향초,11.0,43527
16647,방향제,1.0,89069
16648,향초,1.0,81857
16649,향초,13.0,43515
16650,향초,0.0,96235
16651,향초,6.0,43554
16652,향초,4.0,43545
16653,향초,1.0,81890
16654,향초,19.0,43557
16655,디퓨저,2.0,71979
16656,향초,2.0,43551
16657,향초,1.0,81513
16658,향초,1.0,81889
16659,향초,3.0,43509
16660,향초,10.0,43473
16661,향초,7.0,43542
16662,디퓨저,0.0,101691
16663,향초,63.0,43503
16664,디퓨저,0.0,71977
16665,디퓨저,0.0,71982
16666,디퓨저,0.0,71984
16667,디퓨저,0.0,71983
16668,디퓨저,0.0,71986
16669,디퓨저,0.0,71974
16670,디퓨저,0.0,71985
16671,디퓨저,0.0,71987
16672,디퓨저,0.0,71980
16673,향초,0.0,105853
16674,디퓨저,1.0,71976
16675,향초,24.0,43524
16676,향초,1.0,84294
16677,향초,8.0,43575
16678,향초,598.0,43485
16679,향초,72.0,43512
16680,향초,106.0,43491
16681,향초,111.0,43548
16682,향초,69.0,43566
16683,향초,82.0,43476
16684,향초,290.0,43596
16685,향초,48.0,43488
16686,향초,180.0,42567
16687,향초,196.0,43518
16688,향초,45.0,43569
16689,향초,165.0,42606
16690,향초,1.0,80890
16691,향초,28.0,43587
16692,향초,19.0,43500
16693,향초,26.0,43479
16694,향초,18.0,43521
16695,향초,4.0,43497
16696,디퓨저,2.0,71975
16697,디퓨저,2.0,71981
16698,향초,4.0,43593
16699,향초,31.0,43563
16700,향초,35.0,43560
16701,향초,33.0,43536
16702,향초,15.0,43482
16703,향초,22.0,43581
16704,향초,19.0,43530
16705,향초,15.0,43584
16706,향초,15.0,43572
16707,향초,25.0,43590
16708,향초,30.0,43578
16709,샴푸,0.0,76940
16710,"비비크림,씨씨크림",1.0,78307
16711,크림,1.0,78304
16712,미스트,1.0,78305
16713,에센스,0.0,78306
16714,미스트,0.0,102246
16715,클렌징폼,0.0,104361
16716,크림,10.0,88233
16717,크림,27.0,29391
16718,마스크시트,6.0,95507
16719,선블록,0.0,102248
16720,에센스,7.0,95505
16721,스킨,1.0,102247
16722,바디로션,2.0,26702
16723,핸드케어,4.0,26704
16724,바디크림,10.0,26701
16725,샴푸,1.0,101636
16726,에센스,1.0,105173
16727,마스카라,0.0,84304
16728,아이브로우-파우더,1.0,90622
16729,파운데이션,1.0,96965
16730,포인트리무버,2.0,84336
16731,파우더,0.0,84316
