,review,score,tag
2849,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2850,좋아？Bㅅㄷㄱㅅㄱㄷ,5,"가격 싸게 샀어요,배송 빨라요"
2851,가격대비 괜찮네요~~,3,가격 괜찮네요
2852,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2853,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2854,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2855,정말 마음에 쏙 들어요!,5,가격 괜찮네요
2856,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2857,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2858,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2859,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2860,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2861,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 보통이에요"
2862,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2863,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2864,가격대비 괜찮네요~~,3,
2865,정말 마음에 쏙 들어요!,5,
2866,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2867,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2868,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2869,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2870,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2871,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2872,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2873,정말 마음에 쏙 들어요!,5,가격 싸게 샀어요
2874,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2875,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2876,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2877,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2878,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2879,가격대비 괜찮네요~~,3,
2880,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2881,정말 마음에 쏙 들어요!,5,
2882,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2883,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2884,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2885,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2886,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2887,가격대비 괜찮네요~~,3,
2888,정말 마음에 쏙 들어요!,5,
2889,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2890,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2891,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2892,가격대비 괜찮네요~~,3,
2893,정말 마음에 쏙 들어요!,5,
2894,정말 마음에 쏙 들어요!,5,
2895,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2896,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 빨라요"
2897,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2898,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2899,정말 마음에 쏙 들어요!,5,배송 빨라요
2900,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2901,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2902,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2903,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2904,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2905,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2906,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2907,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2908,가격대비 괜찮네요~~,3,
2909,너무좋습니다 1+1 ㅅ,5,"가격 싸게 샀어요,배송 빨라요"
2910,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 보통이에요"
2911,정말 마음에 쏙 들어요!,5,
2912,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2913,정말 마음에 쏙 들어요!,5,
2914,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2915,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 보통이에요"
2916,정말 마음에 쏙 들어요!,5,
2917,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2918,정말 마음에 쏙 들어요!,5,
2919,정말 마음에 쏙 들어요!,5,
2920,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2921,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2922,가격대비 괜찮네요~~,3,
2923,정말 마음에 쏙 들어요!,5,가격 싸게 샀어요
2924,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2925,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2926,정말 마음에 쏙 들어요!,5,
2927,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2928,정말 마음에 쏙 들어요!,5,
2929,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2930,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 보통이에요"
2931,정말 마음에 쏙 들어요!,5,가격 괜찮네요
2932,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2933,사용해보고추천할께요,5,"가격 괜찮네요,배송 보통이에요"
2934,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 보통이에요"
2935,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2936,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2937,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2938,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2939,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2940,가격대비 괜찮네요~~,3,
2941,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2942,가격대비 괜찮네요~~,3,
2943,정말 마음에 쏙 들어요!,5,
2944,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2945,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2946,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2947,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2948,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2949,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2950,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2951,가격대비 괜찮네요~~,3,"가격 괜찮네요,배송 보통이에요"
2952,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2953,정말 마음에 쏙 들어요!,5,"가격 괜찮네요,배송 빨라요"
2954,정말 마음에 쏙 들어요!,5,"가격 싸게 샀어요,배송 빨라요"
2955,정말 마음에 쏙 들어요!,5,
2956,정말 마음에 쏙 들어요!,5,
2957,hjiuyuifuj,5,
2958,생각보다 좋네요~^^,5,
2959,가격대비 괜찮네요~~,3,
2960,배송 빠르고 좋아요~~,5,
2961,배송이 빠르고 좋네용~ ,5,
2962,가격대비 괜찮네요~~,3,
2963,가격대비 괜찮네요~~,3,
2964,많이 많이 파세요~~~,5,
2965,음 보통입니다.~~~,3,
2966,3번째 구매 했어요~~,5,
2967,가격대비 괜찮네요~~,3,
2968,가격대비 괜찮네요~~,3,
2969,빠른배송 감사합니다.,5,
2970,가격대비 괜찮네요~~,3,
2971,잘쓰고있습니다.^^,5,
2972,안써？f지만써보께요,5,
2973,좋네요 많이파세여~~,5,
2974,가격대비 만족합니다.,5,
2975,좋아요~~좋아요~~,5,
2976,잘쓸께여 감사합니다.,5,
2977,좋은것  같아요  잘  쓸게요,5,
2978,색이  맘에 안들어요ㅜㅜ,3,
2979,배송도 빠르고 좋네요~,5,
2980,가격대비 괜찮네요~~,3,
2981,1234567890,3,
2982,빠른배송 감사합니다.,5,
2983,잘 도착했습니다 ^ㅡ^ ,5,
2984,좋습니다. 많이 파세요,5,
2985,빠른 배송 감사합니다. ,5,
2986,그닥 좋은지 모르겠어요,5,
2987,빠른 배송 감사합니다.,5,
2988,빠른 배송 감사합니다. ,5,
2989,재구매하게 되네요.. ,5,
2990,배송이 빨라서 좋네요.,5,
2991,가격 대비 만족합니다.,5,
2992,제 피부에 잘 맞아요..,5,
2993,처음 써봤는데 괜찮네요,5,
2994,좋은제품 감사....,5,
2995,매우 만족하고 있습니다 ,5,
2996,만족합니다...^^,5,
2997,색이 좀 어둡네요...,3,
2998,정말좋아요 감사합니다,5,
2999,총알 배송에 감사드려요,5,
3000,빠른배송감사합니다.,5,
3001,좋네요. 번창하세요.,5,
3002,두번째 구입이에요~~,5,
3003,가격대비 괜찮아요~~,5,
3004,정말 좋은것 같아요..,5,
3005,빠른배송 너무 감사해요,5,
3006,아직까진 잘 모르겠네요,5,
3007,whgdkdyddd,5,
3008,색감도 좋고 만족해요~,5,
3009,",,,whgdkdy",5,
3010,좋아여~배송도 빠르고,5,
3011,좋은제품 감사합니다.,5,
3012,감사합니다 수고하세여,5,
3013,진짜 빠른 배송입니다. ,3,
3014,생각 했던거 이상이네요,5,
3015,생각보다 괜찮은 듯..,5,
3016,빠른 배송 감사합니다.,5,
3017,okokokokok,5,
3018,가격대비  만족합니다.,3,
3019,맘에 쏘옥 들어요.^^,5,
3020,끈적이지 않고 좋아요.,5,
3021,기대이상으로 좋네요~,5,
3022,빠른 배송 좋네요...,3,
3023,이제품 너무 좋아요^^,5,
3024,좋네용~~만족합니다,5,
3025,빠른배송 감사합니다.,5,
3026,맘에들어요 ㅋㅋㅋㅋㅋ,5,
3027,좋아요~좋습니다!!,5,
3028,생각했던것보다 좋네요,5,
3029,좋습니다. 많이파세요,5,
3030,좋은 상품 잘 구매했네요,,
3031,goodgood~!,3,
3032,좋아요~!좋아요~!,5,
3033,좋은 상품 감사 감사~~,5,
3034,빠른배송 좋네요!^^,5,
3035,좋아요 아주아주...,5,
3036,감사합니다 많이 파세요,5,
3037,빠른배송 감사합니다~ ,5,
3038,이 가격에 괜찮음.ㅋㅋ,5,
3039,배송도 빠르구요 좋네요,5,
3040,가격대비 만족 합니다,4,배송 빨라요
3041,빠른배송 감사합니다,5,"가격 괜찮네요,배송 빨라요"
3042,가격대비 정말 좋아요,5,"가격 싸게 샀어요,배송 빨라요"
3043,좋아요 마음에 들어요,4,"가격 싸게 샀어요,배송 보통이에요"
3044,배송도 빠르고 좋아요,5,
3045, 잘 사용하고 있습니다,5,
3046,빠른 배송 감사합니다,5,
3047,잘쓸게요 감사합니다,5,
3048,아주자주 좋아요^^,5,
3049,빠른배송 감사합니다,5,
3050,좋습니다 많이파세요,5,
3051,매우만족합니다^^,5,
3052,재구매했어요~ ^^,5,
3053,좋아요 잘쓰겠습니다,5,
3054,마음에 아주 듭니다.,5,
3055,빠른배송 감사합니다,5,
3056,배송두 빠르고 좋아요,5,
3057,빠른배송고맙습니다,5,
3058,그냥 괜찮은것 같아요,3,
3059,배송도빠르고좋아용,5,
3060,좋아요~~ 만족해요,5,
3061,너무너무조아요 ^^,5,
3062,빠른 배송 감사합니다,5,
3063,소문듣고샀어요^^,5,
3064,아주좋습니다!!!,5,
3065,"좋아요, 만족합니다",5,
3066,너무너무 만족합니다,5,
3067,발림성이 좋아요..,5,
3068,너무 맘에 들어욤!!,5,
3069,빠른 배송 감사합니다,5,
3070,발림성이 좋아요~~,5,
3071,배송도 빠르고 좋네요,5,
3072,잘 받았습니다...,5,
3073,빠른배송 만족합니다,5,
3074,계속 쓰고있네요~~,5,
3075,조아염... ㅋㅋㅋ,5,
3076,좋은것같아여~^^,5,
3077,빠른배송감사합니다,5,
3078,좋네요 잘쓸게요 ㅋㅋ,5,
3079,상품 잘받았습니다.,5,
3080,빠른배송감사합니다,5,
3081,ㅛㅅ겨ㅛㅑㅔㅐ[',5,
3082,빠른배송 감사드려요,5,
3083,좋은것 같아요...,5,
3084,잘 받았습니다 ㅋㅋㅋ ,5,
3085,믿고 잘쓸께요^.^,5,
3086,빠른배송 감사합니다,5,
3087,123123123,5,
3088,이 상품을 구매하면서 ,5,
3089,가격대비 괜찮네요~,5,
3090,빠른 배송 감사합니다,5,
3091,배송 빠르고 좋아요.,5,
3092,아직사용안해봤어요,5,
3093,배송 빠르고 좋아요.,5,
3094,빠른배송감사합니다,5,
3095,845641984,5,
3096,생각보다 작지만 만족,5,
3097,맘에 드네요`~ 굿~,5,
3098,상품 마음에 듭니다.,5,
3099,만족합니다..^^,5,
3100,좋은상품 감사합니다,5,
3101,좋아요~만족합니다,5,
3102,빠른배송 감사드려요,5,
3103,써보니깐 좋네요 ㅎㅎ,5,
3104,그냥 보통이에요..,3,
3105,빠른배송감사합니다,5,
3106,whgdkdu^^,5,
3107,배송이빨라서좋네요,5,
3108,엄마가 좋아하시네요,5,
3109,좋네요 만족합니다.,5,
3110,나름 좋아요~~^^,3,
3111,배송도빠르고좋아요,5,
3112,배송도 빠르고 좋아요,5,
3113,배송도 빠르고 좋아요,5,
3114,잘쓸께여...ㅋㅋ,5,
3115,배송 빠르구 좋아요~,5,
3116,아주좋은거같습니다,5,
3117,잘받았습니다...,5,
3118,빠른배송. 만족..,5,
3119,샘플도 많고 좋아요~,5,
3120,빠른배송 감사합니다,5,
3121,감사합니다아~ ^^,5,
3122,*^^*만족합니다,5,
3123,좋은거 같네여...,5,
3124,빠른배송감사합니다,5,
3125,써보면 알겟죠 ㅎㅎㅎ,5,
3126,잘받았어요 잘쓸께요,5,
3127,잘받았습니다^_^,5,
3128,생각보다좋아요~~,5,
3129,빠른 배송 감사드려요,5,
3130,너무너무 좋아요^^,5,
3131,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,
3132,잘 사용하겠습니다,5,"가격 싸게 샀어요,배송 빨라요"
3133,아주 좋습니다ㅎㅎ,3,"가격 싸게 샀어요,배송 빨라요"
3134,배송 빨라서 좋내요,3,"가격 괜찮네요,배송 보통이에요"
3135,배송 빠르고 좋네여,4,"가격 괜찮네요,배송 보통이에요"
3136,Good Good,4,"가격 괜찮네요,배송 보통이에요"
3137,Good Good ,4,"가격 괜찮네요,배송 보통이에요"
3138,싸게구입했습니다,5,"가격 싸게 샀어요,배송 빨라요"
3139,좋네？Bㄱㅇㄷㄴ,5,"가격 싸게 샀어요,배송 빨라요"
3140,또 구매할게요ㅎㅎ,5,"가격 싸게 샀어요,배송 빨라요"
3141,색상이 맘에 드네요,5,가격 싸게 샀어요
3142,좋으네여~~ㅋㅋ,5,"가격 괜찮네요,배송 보통이에요"
3143,좋아요~~^^♡,5,"가격 싸게 샀어요,배송 빨라요"
3144,번창하세요~ ^^,5,
3145,여러번구입했어요,4,가격 괜찮네요
3146,완전 강추합니다.,5,
3147,완전 강추합니다.,5,
3148,완전 강추합니다.,5,
3149,완전 강추합니다.,5,
3150,완전 강추합니다.,5,
3151,완전 강추합니다.,5,
3152,완전 강추합니다.,5,
3153,좋네요 많이 파세욧,5,
3154,완전 강추합니다.,5,
3155,마음에들어요 ^^,5,
3156,완전 강추합니다.,5,
3157,좋습니다 좋습니다,5,
3158,완전 강추합니다.,5,
3159,완전 강추합니다.,5,
3160,가격대비 만족!!,5,
3161,완전 강추합니다.,5,
3162,완전 강추합니다.,5,
3163,완전 강추합니다.,5,
3164,완전 강추합니다.,5,
3165,완전 강추합니다.,5,
3166,완전 강추합니다.,5,
3167,완전 강추합니다.,5,
3168,완전 강추합니다.,5,
3169,완전 강추합니다.,5,
3170,완전 강추합니다.,5,
3171,시원한 느낌~~!,5,
3172,아주 마음에들어요,3,
3173,완전 강추합니다.,5,
3174,완전 강추합니다.,5,
3175,수고하셨습니다~,5,
3176,잘받았어요 감사요,5,
3177,커버력 좋아요~~,5,
3178,아직 사용전입니다,3,
3179,완전 강추합니다.,5,
3180,만족아주만족 ㅋㅋ,5,
3181,완전 강추합니다.,5,
3182,대체로 만족합니다,3,
3183,가격대비 괜찮네요,5,
3184,괜찮네요 잘쓸꼐요,5,
3185,잘 사용하겠슴다.,5,
3186,완전 강추합니다.,5,
3187,빠른배송고마워요,5,
3188,완전 강추합니다.,5,
3189,늘 사용하는 제품!,5,
3190,완전 강추합니다.,5,
3191,완전 강추합니다.,5,
3192,잘 받았습니다 ^^,5,
3193,완전 강추합니다.,5,
3194,빠른 배송 매우 만족,5,
3195,그럭저럭이네요 ~,5,
3196,완전 강추합니다.,5,
3197,완전 강추합니다.,5,
3198,아주 만족합니다.,5,
3199,아주좋습니다^^,5,
3200,완전 강추합니다.,5,
3201,완전 강추합니다.,5,
3202,완전 강추합니다.,5,
3203,완전 강추합니다.,5,
3204,잘받았습니다^^,5,
3205,완전 강추합니다.,5,
3206,좋아요~~~굿굿,5,
3207,만족합니다~~~,5,
3208,완전 강추합니다.,5,
3209,완전 강추합니다.,5,
3210,잘쓸께요 좋아요!,5,
3211,괜찮은 것 같네요~ ,5,
3212,좋아요..좋아요,5,
3213,완전 강추합니다.,5,
3214,물건 잘 받았습니다,5,
3215,잘받았습니다..,5,
3216,배송 빠르고 좋아요,5,
3217,잘 받았습니다..,5,
3218,완전 강추합니다.,5,
3219,완전 강추합니다.,5,
3220,다~ 만족 합니다.,5,
3221,잘 사용하겠습니다,5,
3222,빠른배송바랍니다,5,
3223,너무너무너무좋음,5,
3224,자？絶努웸ㅄ募？,3,
3225,잘 사용할께요^^,5,
3226,괜 찮아요....,5,
3227,사용해보니 좋네요,5,
3228,"좋아욤, 좋아!!",5,
3229,만족합니다. ^^,5,
3230,좋아요~~~^^,3,
3231,밀리지 않고 좋아요,5,
3232,제품 잘 받았습니다,5,
3233,좋아요!~!@!,5,
3234,좋아여~좋아여~,5,
3235,좋아요~잘쓸게요,3,
3236,배송빠르고좋아요,5,
3237,좋은거 같아요@@,5,
3238,감사합니다^^*,5,
3239,빠른배송좋아요~,5,
3240,구매결정합니다.,5,
3241,역시 좋아요~^^,5,
3242,만족합니다...,5,
3243,맘에 들어여...,5,
3244,생각보단 괜찮네요,,
3245,만족스러워요^^,5,
3246,가격대비 좋네요.,5,
3247,괜찮네요..&&,5,
3248,너무 좋아요 ```,5,
3249,ㅁㄴㄴ;ㅋㄴㄹㄴ,5,
3250,만족하고 좋습니다,5,
3251,배송이 빠르네요.,5,
3252,조아요.....,5,
3253,매우 만족합니다~,5,
3254,좋아요...너무,5,
3255,너무너무 좋아요~,5,
3256,좋은거 같아요..,5,
3257,감사합니다...,5,
3258,아주 좋아여...,5,
3259,밀착감이 좋아요.,5,
3260,감사합니다.^^,5,
3261,져아염!!!!!,5,
3262,갠춘아？？ㅋㅋㅋ,5,
3263,미리구매결정해요,5,
3264,"너무좋아요ㅗ,,",5,
3265,매우 만족합니다.,5,
3266,써보니 괜찮네여~,5,
3267,잘쓸께요....,5,
3268,빠른배송감사^^,5,
3269,좋은거 같네요 ^^,5,
3270,가격대비 괜찬아요,5,
3271,좋아요좋아요~!,5,
3272,잘쓸께용..ㅎㅎ,5,
3273,ggggtggg,5,
3274,완전좋아요ㅋㅋㅋ,5,
3275,좋아요~좋습니다,5,
3276,ㅋㅋㅋㅋㅋㅋㅋㅋ,5,
3277,좋아요 참좋아요ㅛ,5,
3278,조아요 저렴하고,5,"가격 괜찮네요,배송 보통이에요"
3279,괜찮네요~~~,4,"가격 싸게 샀어요,배송 빨라요"
3280,굿~~~~~~,4,"가격 괜찮네요,배송 보통이에요"
3281,괜찮은것같아용,5,"가격 괜찮네요,배송 빨라요"
3282,잘받았습니다.,4,"가격 괜찮네요,배송 빨라요"
3283,재구매입니다.,5,"가격 싸게 샀어요,배송 빨라요"
3284,잘쓰겠습니다.,5,"가격 싸게 샀어요,배송 빨라요"
3285,감사합니다^^,4,"가격 괜찮네요,배송 보통이에요"
3286,조아요아주조아,5,
3287,잘 받았습니다.,5,
3288,가격대비 좋아요,5,
3289,신속배송좋아요,5,
3290,많이파셔용 ㅎㅎ,5,
3291,사업 번창하세요,5,
3292,빠르고 좋아요~,5,
3293,잘 받았습니다~,5,
3294,잘받았습니다.,5,
3295,조아요....,5,
3296,잘받았습니다.,3,
3297,좋습니다~~~,5,
3298,만족합니다.~,5,
3299,잘 받았습니다.,5,
3300,나름 괜찮아요.,3,
3301,잘받았습니다.,5,
3302,좋아요 잘쓸게여,5,
3303,좋아요.좋아요,5,
3304,빨리와서 좋아요,5,
3305,잘받았습니ㅏ.,5,
3306,배송은 빠르네요,3,
3307,좋아요 ~ 좋아요,5,
3308,빠른배송좋아요,5,
3309,매우 만족합니다,5,
3310,아직 미사용이라,3,
3311,잘쓰겠습니다~,5,
3312,배송이 빠르네요,5,
3313,나쁘지 않아요.,3,
3314,마음에 드네요.,5,
3315,좋아여 ㅋㅋㅋㅋ,5,
3316,잘받앗습니다.,5,
3317,만족합니다~~,5,
3318,아주아주 좋아요,5,
3319,만족합니다 만족,5,
3320,괜찮은거 같네요,5,
3321,너무 좋아요~!,5,
3322,마음에 잘들어요,5,
3323,빠른배송감사요,5,
3324,잘 받았습니다.,5,
3325,빠른 배송 좋아요,5,
3326,그냥그냥그래요,5,
3327,나쁘지 않아요.,3,
3328,사업 번창하세요,5,
3329,잘 받았습니다.,5,
3330,좋아요~ !!!,5,
3331,배송참빠릅니다,5,
3332,너무 좋아요 ㅎㅎ,5,
3333,잘받았습니다.,5,
3334,총알 배송이네요,5,
3335,엄청좋네요 ㅎㅎ,5,
3336,잘받았습니다.,5,
3337,좋아요 잘쓸게요,5,
3338,맘에 듭니다..,5,
3339,잘받았습니다.,3,
3340,짱짱짱~~!!,5,
3341,잘쓰고있습니다,5,
3342,"잘ㅆ,ㄹ게용 ~",5,
3343,가격대비 좋아요,5,
3344,완전 좋아요~~,5,
3345,가격대비 좋아요,5,
3346,잘 받았습니다.,5,
3347,비비크림 좋아요,5,
3348,가격대비 좋아요,5,
3349,좋아용 잘쓸게요,5,
3350,잘받았습니다.,5,
3351,마음에 듭니다.,5,
3352,늘 쓰던것 좋아요,5,
3353,잘받았습니다 ㅎ,5,
3354,늘 애용합니다.,5,
3355,잘받았읍니다.,5,
3356,역시 좋아요^^,5,
3357,사업 번창하세요,5,
3358,좋아여^*^&,5,
3359,배송이 빠르네요 ,5,
3360,좋네요..ㅋㅋ,5,
3361,부드럽고 좋아용,5,
3362,만족합니다~~,5,
3363,ㄴㅇㅂㅈㄼㅈㄹ,5,
3364,괜찮네요...,5,
3365,만족합니다~~,5,
3366,배송 완전 굿!!,5,
3367,넘~~좋아요~,5,
3368,아직 안써봤어요,3,
3369,잘 받았습니다~,5,
3370,만족해요ㅎㅎㅎ,5,
3371,그럭저럭괜찮음,3,
3372,감사합니다.~,5,
3373,좋아요*^^*,5,
3374,아주 좋네요 ㅎㅎ,5,
3375,"가격, 배송 만족",5,
3376,사업번창하세요,5,
3377,잘 쓰겠습니다~,5,
3378,만족합니다^^,5,
3379,좋아요  쓸만해요,5,
3380,마음에 들어요ㅎ,5,
3381,빠른배송 좋아요,5,
3382,아주좋아요^^,5,
3383,아주 좋습니다.,5,
3384,감사합니다~~,5,
3385,완전조아요 ㅋㅋ,5,
3386,감사합니다 ^^,5,
3387,만족합니다^^,5,
3388,좋아요!~^^,5,
3389,괜찮아요...,5,
3390,만족스럽네여 ㅋ,5,
3391,향기가 참좋아요,5,
3392,괜찮네용?ㅋㅋ,5,
3393,썼던거라 좋아요,5,
3394,잘받앗어요^^,5,
3395,gghgggg,5,
3396,좋아요....,5,
3397,그냥 그래요.. ,3,
3398,그냥 그냥 그래요,3,
3399,"넘 좋아요,,,",5,
3400,좋네요...ㅋ,5,
3401,좋아요]]]],5,
3402,상품 만족합니다,5,
3403,너무너무좋아요,5,
3404,좋아요^^ㅇㅇ,5,
3405,나름 좋아요..,5,
3406,2번째 구입~~,5,
3407,매우 좋아요^^,5,
3408,정말 좋네요^^,5,
3409,잘쓰겠습니다.,5,
3410,빠른 배송입니다,5,
3411,굿입니다 ㅋㅋㅋ,5,
3412,잘 받았습니다.  ,5,
3413,좋은것같아요 ㅎ,,
3414,맘에들어요~~,5,
3415,잘받았어여..,5,
3416,마음에 들어요.,5,
3417,잘 받았어요 ~~,5,
3418,잘 받았습니다. ,5,
3419,괜찮네요~^^,5,
3420,빠른배송 감사~,5,
3421,너무 좋아요 ~~,5,
3422,잘쓸께요...,5,
3423,비비디바비디부,3,
3424,배송너무느려요,1,
3425,만족합니다 ^^,5,
3426,맘에 듭니다..,5,
3427,생각보다 좋아요,5,
3428,잘쓰고있어요,4,"가격 괜찮네요,배송 보통이에요"
3429,항상 좋습니다,5,"가격 싸게 샀어요,배송 빨라요"
3430,잘쓸께요^^,3,"가격 괜찮네요,배송 보통이에요"
3431,그냥그래요.,2,"가격 안 싸네요,배송 빨라요"
3432,잘도착했어요,5,"가격 싸게 샀어요,배송 빨라요"
3433,굿임다ㅅㅅㅅ,5,"가격 괜찮네요,배송 보통이에요"
3434,진짜 별로에요,1,"가격 괜찮네요,배송 보통이에요"
3435,그냥그래요.,2,"가격 싸게 샀어요,배송 빨라요"
3436,짱이예요~~,5,"가격 싸게 샀어요,배송 빨라요"
3437,그냥그래요.,2,"가격 안 싸네요,배송 느려요"
3438,그냥그래요.,2,"가격 안 싸네요,배송 보통이에요"
3439,배송빠르네요,3,
3440,그냥 그래요.,3,
3441,그냥 그래요.,3,
3442,좋은듯하네요,5,
3443,만족합니다.,5,
3444,뭐.그럭저럭,5,
3445,조아요 조아요 ,5,
3446,잘받앗습니다,5,
3447,조아용 조아영,5,
3448,완전짱입니다,5,
3449,구매확정 완료,3,
3450,잘 받았습니다,5,
3451,괜히 샀어요.,1,
3452,잘 쓰겠습니다,5,
3453,좋아요좋아요,5,
3454,잘받았습니다,5,
3455,좋은거같아요,5,
3456,잘 받았읍니다,5,
3457,최고 최고~~,5,
3458,좋아요~~~,5,
3459,잘쓸께요 ^^,5,
3460,제품이 좋아요,5,
3461,좋을것 같아요,5,
3462,괜히 샀어요.,1,
3463,만족합니다.,5,
3464,잘쓰겠습니다,5,
3465,ㅈ잘써볼게요,5,
3466,그냥 그래요.,3,
3467,잘 받았습니다,5,
3468,좋습니다 ㅎㅎ,5,
3469,감사합니다.,5,
3470,좋아요...,5,
3471,그냥 그래요.,3,
3472,만족만족만족,5,
3473,질쓰겟습니다,5,
3474,빠른 배송 감사,5,
3475,만족합니다.,5,
3476,그냥 그래요.,3,
3477,좋네요호호호,3,
3478,감사합니다.,5,
3479,만족합니다.,5,
3480,배송 빠르네요,5,
3481,좋아요~^^,5,
3482,좋습니다!~,5,
3483,좋은거같아요,5,
3484,좋은거 같아요,5,
3485,수고하셨어요,5,
3486,좋아요 좋아요,5,
3487,잘받았습니다,5,
3488,감사합니다~,5,
3489,잘 쓰겠습니다,5,
